taxid,domain,phylum,class,order,family,genus,species,C002_L-44,C002_L-92,C002_R+45,C002_R+82,C004_L-44,C004_L-92,C004_R+45,C004_R+82
1797972,Bacteria,Elusimicrobia,,,,,Elusimicrobia bacterium RIFOXYD12_FULL_66_9,0.0,0.0,6.764676275485919,0.0,0.0,0.0,8.683735318638643,0.0
1797984,Archaea,Euryarchaeota,,,,,Euryarchaeota archaeon RBG_19FT_COMBO_69_17,0.0,8.501875977971922,6.850255473176759,6.920531381436386,0.0,0.0,0.0,0.0
1798184,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,Sarcina sp. DSM 11001,0.0,0.0,0.0,0.0,5.663024281590984,8.432540994687315,0.0,0.0
1798300,Bacteria,Proteobacteria,Gammaproteobacteria,,,,Gammaproteobacteria bacterium RIFCSPLOWO2_02_FULL_61_13,0.0,0.0,0.0,8.514918144028602,0.0,0.0,0.0,0.0
1798311,Bacteria,Gemmatimonadetes,,,,,Gemmatimonadetes bacterium RBG_16_66_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46832912369741
1798318,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,,Geobacteraceae bacterium GWC2_58_44,0.0,0.0,0.0,0.0,0.0,5.191674854404707,0.0,0.0
1799359,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. HUK17,9.66442001273182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180162,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,,0.0,0.0,0.0,22.006133451800203,0.0,0.0,0.0,0.0
180164,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia schinkii,0.0,0.0,0.0,0.0,4.4235408737212705,12.060961886745648,4.710965895975663,8.152466459605455
1801657,Bacteria,candidate division NC10,,,,,candidate division NC10 bacterium RBG_16_65_8,0.0,0.0,0.0,0.0,0.0,7.89528582908422,0.0,0.0
1801861,Bacteria,Candidatus Omnitrophica,,,,,Omnitrophica WOR_2 bacterium RIFCSPHIGHO2_02_FULL_68_15,0.0,0.0,9.438862884245127,18.15626139050302,21.258561618770397,0.0,0.0,0.0
1801945,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium sp. RIFCSPHIGHO2_01_FULL_70_10,0.0,4.4472859653724495,0.0,0.0,0.0,0.0,0.0,0.0
1801969,Bacteria,Planctomycetes,,,,,Planctomycetes bacterium RBG_16_59_8,0.0,0.0,0.0,0.0,0.0,4.555246524165522,0.0,0.0
1802004,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,,,Pseudomonadales bacterium RIFCSPHIGHO2_01_FULL_64_12,0.0,0.0,0.0,0.0,0.0,7.605694813107563,0.0,0.0
1802101,Bacteria,Candidatus Rokubacteria,,,,,Candidatus Rokubacteria bacterium RIFCSPHIGHO2_02_FULL_69_13,0.0,0.0,11.422373105533792,9.56818064177448,7.701348699955219,0.0,0.0,0.0
1802104,Bacteria,Candidatus Rokubacteria,,,,,Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_68_19,7.025873093952375,8.180219634701897,0.0,8.08973800696945,16.509328538293545,0.0,0.0,0.0
1802107,Bacteria,Candidatus Rokubacteria,,,,,Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_73_56,0.0,0.0,4.103881831250848,0.0,0.0,0.0,0.0,0.0
1802110,Bacteria,Candidatus Rokubacteria,,,,,Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_71_22,0.0,0.0,0.0,0.0,6.45354239577015,7.227143587118588,19.914772484899157,0.0
1802196,Bacteria,Spirochaetes,,,,,Spirochaetes bacterium RBG_16_67_19,0.0,0.0,0.0,0.0,0.0,6.998964679866448,0.0,20.764616098622657
1802342,Bacteria,Candidatus Tectomicrobia,,,,,Candidatus Tectomicrobia bacterium RIFCSPLOWO2_02_FULL_70_19,0.0,0.0,0.0,5.020008719940843,0.0,0.0,0.0,0.0
180282,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia tsuruhatensis,0.0,6.990779199561674,16.30038737391171,0.0,6.936584453619793,8.00467194834408,13.406067167112823,9.179946123341086
180311,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hespellia,Hespellia stercorisuis,0.0,0.0,0.0,0.0,5.466886592951776,7.422802296752933,15.767085481577205,11.8403527396687
1803471,Bacteria,Actinobacteria,,,,,Actinobacteria bacterium 13_1_20CM_2_65_11,0.0,0.0,0.0,0.0,0.0,0.0,11.250078826939848,0.0
1803477,Bacteria,Actinobacteria,,,,,Actinobacteria bacterium 13_1_20CM_3_71_11,13.712889855595243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803492,Bacteria,Actinobacteria,,,,,Actinobacteria bacterium 13_2_20CM_2_66_6,0.0,8.41827973046966,14.935529826006452,10.283531109338458,0.0,0.0,0.0,5.28712780751543
1803494,Bacteria,Actinobacteria,,,,,Actinobacteria bacterium 13_2_20CM_2_71_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.825676212138631
1805048,Bacteria,Proteobacteria,Betaproteobacteria,,,,Betaproteobacteria bacterium 13_1_40CM_4_64_4,0.0,0.0,11.314582513022428,12.941565739411503,0.0,0.0,0.0,0.0
1805055,Bacteria,Actinobacteria,Actinobacteria,Catenulisporales,Catenulisporaceae,Catenulispora,Catenulispora sp. 13_1_20CM_3_70_7,0.0,0.0,0.0,0.0,0.0,5.874195861432752,0.0,0.0
1805101,Bacteria,Cyanobacteria,,,,,Cyanobacteria bacterium 13_1_40CM_2_61_4,0.0,0.0,6.230622885315977,0.0,0.0,0.0,0.0,0.0
1805188,Bacteria,Gemmatimonadetes,,,,,Gemmatimonadetes bacterium 13_1_40CM_3_70_6,22.58286803190928,11.777094390915524,0.0,0.0,0.0,0.0,38.32850119113071,0.0
1805361,Bacteria,Candidatus Rokubacteria,,,,,Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.939102753288669
1805364,Bacteria,Candidatus Rokubacteria,,,,,Candidatus Rokubacteria bacterium 13_1_40CM_4_69_5,8.74515530231043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805378,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,,Syntrophaceae bacterium CG2_30_58_14,0.0,0.0,19.511240478113866,0.0,0.0,0.0,0.0,14.206790954225625
1805470,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium nigeriense,0.0,0.0,0.0,18.047447516563707,0.0,0.0,0.0,0.0
1805471,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. Marseille-P2415,0.0,0.0,0.0,0.0,0.0,8.919134530117233,0.0,0.0
1805476,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia sp. Marseille-P2398,0.0,0.0,0.0,19.427461647164375,0.0,0.0,0.0,0.0
1805478,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella timonensis,5.387527907642768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805580,Bacteria,,,,,,uncultured bacterium IN-02,0.0,0.0,0.0,0.0,0.0,7.22956244479264,6.343529982126089,7.675528325687728
1806492,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter sp. 2789STDY5608615,8.083630042101108,10.76413492272452,0.0,0.0,0.0,13.186671372052585,0.0,10.608237828057357
1806493,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter sp. 2789STDY5608628,0.0,0.0,5.008832851107621,0.0,0.0,0.0,0.0,0.0
1806501,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter sp. 2789STDY5608633,9.213510869897458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806509,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter sp. 2789STDY5834925,11.674895640415292,23.610951665937524,22.116833073456753,0.0,57.0499994546069,58.39754015773904,34.15852511212985,33.79434629421873
1807,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium obuense,0.0,14.549875275146965,0.0,10.245399751804172,0.0,0.0,0.0,0.0
1808881,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,Salinicola halophyticus,0.0,0.0,0.0,0.0,0.0,0.0,5.6661487351691,0.0
1811674,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium sp. PtaB.Bin024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.215397802939757
1811677,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,Methanocella sp. PtaU1.Bin125,0.0,7.967100806193042,7.644312838010476,0.0,0.0,9.583648485571793,0.0,0.0
1811678,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanomethylovorans,Methanomethylovorans sp. PtaU1.Bin073,9.21081296916251,0.0,0.0,0.0,12.565689006831215,6.72093042833248,0.0,11.84866280049614
1811679,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanomethylovorans,Methanomethylovorans sp. PtaU1.Bin093,0.0,0.0,0.0,0.0,12.456392104274864,0.0,0.0,0.0
1811680,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanoregula,Methanoregula sp. PtaB.Bin085,0.0,0.0,9.804697622465516,0.0,0.0,0.0,0.0,0.0
1811683,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanotrichaceae,Methanothrix,Methanosaeta sp. PtaB.Bin005,0.0,19.739894978615656,7.9513527075883,0.0,16.0639750675323,0.0,0.0,7.64481077941487
1811689,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanotrichaceae,Methanothrix,Methanosaeta sp. PtaU1.Bin112,91.432935067692,0.0,0.0,7.35098170612223,0.0,0.0,0.0,13.80419818592482
1811690,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanotrichaceae,Methanothrix,Methanosaeta sp. PtaB.Bin087,4.911798078046884,0.0,0.0,0.0,0.0,0.0,5.864979099006769,0.0
1811691,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanotrichaceae,Methanothrix,Methanosaeta sp. PtaU1.Bin055,0.0,0.0,0.0,0.0,7.793528702542261,0.0,0.0,0.0
1811692,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,Pelotomaculum sp. PtaB.Bin013,9.463516338002666,18.53376969572292,10.9353556102779,0.0,35.914396851212395,18.06255091901175,25.16200468512297,24.408132589625108
1811693,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,Pelotomaculum sp. PtaB.Bin104,0.0,0.0,0.0,0.0,9.795420820054376,5.747205833545077,0.0,0.0
1811696,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,Pelotomaculum sp. PtaU1.Bin065,7.151235548102973,6.961537713809855,12.594840777714222,15.345546324774393,0.0,6.963353719665142,0.0,0.0
1811698,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophorhabdaceae,Syntrophorhabdus,Syntrophorhabdus sp. PtaB.Bin006,15.484331478162302,0.0,0.0,10.638183735511024,5.361358549104259,12.5291452276564,16.513695711934243,100.74984192639393
1811700,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophorhabdaceae,Syntrophorhabdus,Syntrophorhabdus sp. PtaB.Bin047,0.0,0.0,0.0,0.0,9.64529461481892,15.941078357887166,5.451376515878967,5.3276393540492
1811701,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophorhabdaceae,Syntrophorhabdus,Syntrophorhabdus sp. PtaB.Bin184,8.369247799907633,0.0,7.963764957635063,0.0,11.99062398217407,7.486902025115282,12.341062657024636,0.0
1811702,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophorhabdaceae,Syntrophorhabdus,Syntrophorhabdus sp. PtaU1.Bin002,13.044709773573048,0.0,2.444886621053216,0.0,0.0,16.11873001594802,8.91444939338124,5.162180107217134
1811710,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Syntrophus sp. PtaB.Bin001,29.33589343153389,0.0,6.358175086454426,5.535867085282754,0.0,0.0,0.0,15.65452226552037
1811711,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Syntrophus sp. PtaB.Bin138,0.0,0.0,7.729402078462629,0.0,8.67073056702474,10.113243935207056,16.45996575466853,10.917490805992806
1811712,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Syntrophus sp. PtaU1.Bin005,0.0,0.0,0.0,0.0,3.674166133780275,6.329478628081899,0.0,17.096614606967925
1811713,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Syntrophus sp. PtaU1.Bin208,7.320303994159734,9.920260045674928,8.66554704251587,6.65500692836226,28.071244842337077,16.63596241524925,16.36283852422667,13.608466574649936
1811715,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophorhabdaceae,,Syntrophorhabdaceae bacterium PtaU1.Bin034,0.0,0.0,0.0,0.0,0.0,11.129970444199811,0.0,13.318504809349616
1811716,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,,Syntrophaceae bacterium PtaB.Bin038,6.606619319741409,17.71827626072656,12.098350775843697,0.0,24.024589839499793,29.33604025187191,32.690693532321546,17.025979089934683
1811718,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,,Syntrophaceae bacterium PtaU1.Bin231,18.42558285940294,21.56370364583066,23.28080815349992,24.993709814059812,7.723490744869653,14.143195201157845,26.063162347505276,4.9879656177275855
1811720,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,,Methanoregulaceae archaeon PtaB.Bin009,0.0,0.0,0.0,0.0,9.44004885096668,0.0,0.0,0.0
1811721,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,,Methanoregulaceae archaeon PtaB.Bin056,0.0,0.0,0.0,0.0,17.247082630548952,0.0,12.540040630635014,0.0
1811722,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,,Methanoregulaceae archaeon PtaB.Bin108,0.0,13.92135534022254,0.0,2.730112196143953,0.0,7.647084155530212,9.611462740108392,0.0
1811724,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,,Methanoregulaceae archaeon PtaU1.Bin059,0.0,0.0,14.481176146663095,0.0,0.0,0.0,0.0,0.0
1811725,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,,Methanoregulaceae archaeon PtaU1.Bin066,0.0,0.0,0.0,0.0,0.0,17.076194511926523,7.987164801229614,0.0
1811726,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,,Methanoregulaceae archaeon PtaU1.Bin222,0.0,0.0,0.0,12.79880565693557,0.0,7.249585211094506,0.0,9.448093978969377
1811727,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,,,Methanomassiliicoccales archaeon PtaB.Bin134,7.557179678688194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811728,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,,,Methanomassiliicoccales archaeon PtaB.Bin215,30.139687990499485,14.9245103102497,20.774023601292456,0.0,0.0,5.984522647565855,8.672516975912837,28.984156620621015
1811729,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,,,Methanomassiliicoccales archaeon PtaU1.Bin030,14.813093775307165,12.844064603377536,33.722776824418986,13.328459513417934,0.0,0.0,0.0,0.0
1812858,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerosacchariphilus,Anaerosacchriphilus polymeriproducens,0.0,0.0,5.446038027096896,0.0,7.523898269080673,0.0,0.0,0.0
1813611,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium cucumeris,11.612664063462486,82.05556522062153,120.96178632085513,32.938827672332145,0.0,0.0,0.0,36.84473219366264
1814901,Eukaryota,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,Dactylella cylindrospora,0.0,0.0,15.767313898219143,13.746664402147646,0.0,0.0,0.0,0.0
1816676,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes provencensis,0.0,15.72452295867156,17.92818863991287,4.922820259883939,67.96775499099788,33.37889209208431,26.554407671077488,33.71643947396147
1816678,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,Christensenella timonensis,0.0,0.0,6.851398706733698,0.0,0.0,7.796918950339482,0.0,0.0
1817759,Bacteria,Proteobacteria,Candidatus Muproteobacteria,,,,Candidatus Muproteobacteria bacterium RBG_16_65_31,0.0,0.0,0.0,0.0,7.989509355401933,0.0,0.0,0.0
1820025,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. ABCPW 111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769529733120589
182264,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Sporotomaculum,Sporotomaculum syntrophicum,0.0,0.0,0.0,87.42264737912912,0.0,0.0,0.0,0.0
1823758,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Syntrophus sp. PtaB.Bin075,0.0,0.0,0.0,0.0,0.0,0.0,9.108113415174127,0.0
1827195,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,,0.0,0.0,0.0,8.295895346484096,0.0,0.0,5.556769893592475,5.5287131472845825
182851,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Saccharomonospora phage PIS 136,0.0,0.0,0.0,0.0,0.0,5.803377083975816,19.29953495225223,0.0
1829,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus rhodochrous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.675771545141603
1830,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus ruber,6.421363469274958,5.922260908442214,19.598779504759456,28.550931456557265,0.0,12.27704650562753,0.0,8.9634393599976
1830326,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. FJAT-20673,0.0,0.0,0.0,0.0,0.0,11.837083170914042,0.0,0.0
1833,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus erythropolis,0.0,0.0,0.0,0.0,0.0,0.0,2.4444178360443987,0.0
1834178,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus sp. 3H8_DIV0648,0.0,0.0,0.0,0.0,0.0,7.953204032279551,0.0,0.0
183589,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia multistriata,0.0,0.0,0.0,0.0,4.8321479720713265,5.5339432152829175,0.0,0.0
1837,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora hirsuta,0.0,0.0,0.0,0.0,0.0,3.2799710060130995,7.3608565356295905,17.702803865541014
1838,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora hordei,0.0,0.0,7.234381948308165,0.0,0.0,0.0,0.0,0.0
1839771,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. DpondAA-F4a,0.0,0.0,0.0,0.0,6.324930092330989,0.0,0.0,0.0
1839773,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Ncost-T6T-2b,0.0,0.0,8.84993428334213,8.872360869532946,6.372511933530092,0.0,0.0,0.0
1839776,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SolWspMP-sol7th,0.0,0.0,0.0,0.0,6.057027052444287,5.5414685502688545,0.0,13.893382945876455
1839777,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. DfronAA-171,0.0,0.0,0.0,0.0,0.0,9.055665607719222,0.0,0.0
1839778,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. BpilaLS-43,0.0,0.0,0.0,0.0,0.0,0.0,9.778999832131968,0.0
1841598,Archaea,Candidatus Heimdallarchaeota,,,,,Candidatus Heimdallarchaeota archaeon LC_3,0.0,9.65829073508656,0.0,0.0,0.0,0.0,0.0,0.0
1841855,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides bouchesdurhonensis,4.746326832970054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841863,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter massiliensis,0.0,0.0,0.0,0.0,0.0,5.380076991016898,0.0,0.0
1841865,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Mediterranea,Mediterranea massiliensis,25.020511275959574,32.64829085064719,0.0,14.803492026817462,0.0,0.0,0.0,0.0
1841867,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Phocea,Phocea massiliensis,0.0,34.39091139271597,0.0,2.751502957687578,32.22656860461258,55.50646771332059,89.31778780697158,67.99351126588847
1841868,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Provencibacterium,Provencibacterium massiliense,0.0,0.0,6.095884644676772,5.909275379185598,0.0,0.0,0.0,0.0
1843210,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerocolumna,,0.0,0.0,0.0,9.985765508430465,6.776407958494098,0.0,0.0,0.0
1844093,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. 22 E 5,0.0,12.744643551821346,26.114884141150984,0.0,0.0,5.208606858123064,0.0,0.0
1844095,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. 24 E 13,0.0,0.0,0.0,0.0,0.0,8.044045576038354,0.0,10.177598604463943
1844116,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus sp. CHY01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88755648651439
1844708,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio sp. DV,0.0,8.241282737301287,0.0,0.0,0.0,0.0,0.0,0.0
1847728,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Companilactobacillus,Companilactobacillus allii,0.0,7.017784571697179,0.0,0.0,0.0,0.0,0.0,0.0
1848158,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. Bc-iso-3,0.0,0.0,0.0,9.019461106524972,0.0,0.0,0.0,0.0
1849032,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. U41,0.0,0.0,5.992013710074912,0.0,0.0,0.0,0.0,0.0
1849041,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Harryflintia,Harryflintia acetispora,0.0,14.038837309448972,20.327672556847663,7.164355061930024,10.25365122473749,32.22872526807308,0.0,28.54713645746368
184914,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Corallococcus,Corallococcus coralloides,0.0,0.0,0.0,0.0,0.0,0.0,10.247956080025268,0.0
1849170,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,Rhodobacteraceae bacterium EhC02,0.0,0.0,8.565759084903076,0.0,0.0,0.0,0.0,0.0
184922,Eukaryota,Fornicata,,Diplomonadida,Hexamitidae,Giardia,Giardia intestinalis,10.89232456723129,0.0,0.0,16.17420582631221,0.0,15.772967749540626,0.0,0.0
