taxid,domain,phylum,class,order,family,genus,species,C001_L-44_DEL,C001_R+1_DEL,C002_L-44_DEL,C002_R+1_DEL,C003_L-44_DEL,C003_R+1_DEL,C004_L-44_DEL,C004_R+1_DEL
1781,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium marinum,117.15506914525324,0.0,0.0,0.0,0.0,26.07857748577547,0.0,82.51600384514268
1782,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacter,Mycolicibacter nonchromogenicus,0.0,0.0,0.0,0.0,72.46358946150944,0.0,173.1186894214572,0.0
1783234,Bacteria,,,,,,,0.0,0.0,0.0,0.0,0.0,71.82467945809566,0.0,0.0
1783272,Bacteria,,,,,,,10844.803431379074,7953.653016033978,8919.177294974786,12650.053937161636,30189.50238968791,19508.68520000182,7326.633194035259,10893.552425328997
1785,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp.,0.0,0.0,394.12366507635295,0.0,0.0,0.0,0.0,0.0
1789,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium xenopi,76.05974980654514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium neoaurum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.13344744945584
1797848,Bacteria,Proteobacteria,Deltaproteobacteria,,,,Deltaproteobacteria bacterium RBG_16_71_12,0.0,0.0,0.0,0.0,0.0,0.0,22.854529349919403,0.0
1799,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium aichiense,0.0,0.0,0.0,0.0,0.0,0.0,23.584290205517387,0.0
1801970,Bacteria,Planctomycetes,,,,,Planctomycetes bacterium RBG_16_64_10,0.0,0.0,0.0,0.0,0.0,0.0,22.094272307889725,0.0
1802103,Bacteria,Candidatus Rokubacteria,,,,,Candidatus Rokubacteria bacterium RIFCSPHIGHO2_12_FULL_73_22,0.0,0.0,0.0,0.0,0.0,0.0,34.361900204731384,0.0
180282,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia tsuruhatensis,0.0,0.0,0.0,0.0,0.0,0.0,37.350096951285344,0.0
1803477,Bacteria,Actinobacteria,,,,,Actinobacteria bacterium 13_1_20CM_3_71_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.84780916670852
1805172,Bacteria,Gemmatimonadetes,,,,,Gemmatimonadetes bacterium 13_1_20CM_4_66_11,0.0,0.0,109.25187991926605,0.0,0.0,0.0,0.0,0.0
1805174,Bacteria,Gemmatimonadetes,,,,,Gemmatimonadetes bacterium 13_1_20CM_4_69_16,0.0,34.061056905259136,0.0,0.0,0.0,0.0,0.0,0.0
1805827,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. MTM3W5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.68846915764635
1806492,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter sp. 2789STDY5608615,0.0,0.0,0.0,0.0,0.0,0.0,25.309687119547466,0.0
1811713,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Syntrophus sp. PtaU1.Bin208,0.0,0.0,0.0,0.0,0.0,20.090538960880185,0.0,0.0
1811718,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,,Syntrophaceae bacterium PtaU1.Bin231,0.0,0.0,0.0,0.0,0.0,0.0,32.31221285751916,0.0
1811725,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,,Methanoregulaceae archaeon PtaU1.Bin066,0.0,0.0,0.0,0.0,0.0,0.0,26.39552316601697,0.0
1814901,Eukaryota,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,Dactylella cylindrospora,0.0,92.41196511989038,0.0,0.0,0.0,0.0,0.0,0.0
1817,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,,0.0,0.0,0.0,0.0,61.02599752690232,0.0,0.0,0.0
1819298,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. PTY087I2,0.0,0.0,113.72071240537996,0.0,0.0,0.0,0.0,0.0
1825094,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. M39,102.02365485875468,0.0,0.0,0.0,43.982000764637576,0.0,65.97613696434195,0.0
1827,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,,120.43180910113928,0.0,0.0,0.0,61.228062448180665,0.0,46.94780520221937,78.04648926614587
1827387,Bacteria,Proteobacteria,,,,,Proteobacteria bacterium SG_bin8,0.0,0.0,0.0,0.0,2262.6799450596723,0.0,0.0,0.0
1828,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus fascians,0.0,0.0,0.0,0.0,0.0,0.0,52.262302592633645,0.0
182838,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Swaminathania,Swaminathania salitolerans,0.0,0.0,0.0,0.0,0.0,0.0,17.164628199768448,0.0
182851,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Saccharomonospora phage PIS 136,0.0,122.04207791539136,0.0,0.0,0.0,0.0,0.0,0.0
1828671,Bacteria,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Tychonema,Tychonema sp. LEGE 07203,0.0,0.0,0.0,0.0,0.0,0.0,63.15502495753349,0.0
1829,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus rhodochrous,0.0,0.0,0.0,0.0,43.88037047878752,0.0,0.0,0.0
1830,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus ruber,674.5172517969158,100.38157805576586,0.0,0.0,131.54426375219956,1818.737489555023,379.6551858395207,158.73221400189985
1833,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus erythropolis,77.1018460382955,0.0,0.0,0.0,0.0,0.0,0.0,94.6245706694284
1834076,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. 1274756.6,0.0,0.0,0.0,0.0,0.0,34.74772563959834,0.0,0.0
183589,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia multistriata,0.0,71.80685771717707,0.0,0.0,0.0,0.0,103.04145966768056,114.4102438318207
1836972,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Frankia canadensis,0.0,0.0,0.0,0.0,0.0,0.0,74.49445202509484,0.0
1839763,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. TverLS-915,131.00101016073916,0.0,0.0,0.0,0.0,75.78391332164325,0.0,142.37140919309206
1839773,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Ncost-T6T-2b,172.3397065387096,0.0,0.0,0.0,0.0,0.0,109.0565102985188,84.61879936116065
1839776,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SolWspMP-sol7th,115.23902809069736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839777,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. DfronAA-171,0.0,0.0,0.0,0.0,0.0,0.0,152.98562256775253,116.7413639047443
1840703,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus sp. CCUG 61487,0.0,0.0,0.0,0.0,0.0,0.0,64.60724476493596,0.0
1844093,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. 22 E 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1407322009113
1847,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.89953480860166
1848,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia thermophila,0.0,0.0,0.0,0.0,0.0,0.0,94.32126844322484,156.1089367002475
184914,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Corallococcus,Corallococcus coralloides,0.0,0.0,0.0,0.0,0.0,0.0,9.613171106026163,0.0
184922,Eukaryota,Fornicata,,Diplomonadida,Hexamitidae,Giardia,Giardia intestinalis,0.0,0.0,86.32142751238412,0.0,0.0,0.0,0.0,0.0
1851167,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 11-1-2,0.0,0.0,0.0,0.0,0.0,75.35938537870553,0.0,0.0
1852380,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium urinapleomorphum,0.0,0.0,0.0,0.0,0.0,0.0,78.84767525728175,0.0
1852390,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium fournieri,119.47600109240008,0.0,0.0,0.0,0.0,0.0,341.02424905810403,78.43807815675285
1852789,Bacteria,Actinobacteria,,,,,Actinobacteria bacterium ADurb.Bin444,0.0,137.3470944791247,0.0,0.0,0.0,0.0,96.99462427915294,0.0
1852790,Bacteria,Actinobacteria,,,,,Actinobacteria bacterium ADurb.BinA094,0.0,0.0,0.0,0.0,0.0,0.0,30.826919721169645,0.0
1852791,Bacteria,Proteobacteria,Alphaproteobacteria,,,,Alphaproteobacteria bacterium ADurb.Bin100,0.0,61.97722208907344,0.0,0.0,0.0,0.0,83.33276228150433,0.0
1852813,Bacteria,Bacteroidetes,,,,,Bacteroidetes bacterium ADurb.Bin408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.22398956231719
1852821,Bacteria,Proteobacteria,Betaproteobacteria,,,,Betaproteobacteria bacterium ADurb.Bin341,0.0,0.0,0.0,0.0,0.0,0.0,44.005137973436696,0.0
1852822,Bacteria,Candidatus Fermentibacteria,,,,,candidate division Hyd24-12 bacterium ADurb.Bin004,0.0,0.0,0.0,0.0,0.0,0.0,62.30413840371383,0.0
1852825,Bacteria,Candidatus Sumerlaeota,,,,,candidate division BRC1 bacterium ADurb.BinA364,98.8597533483448,0.0,0.0,0.0,0.0,0.0,19.278744109864547,0.0
1852826,Bacteria,candidate division CPR1,,,,,candidate division CPR1 bacterium ADurb.Bin160,0.0,0.0,0.0,0.0,0.0,0.0,40.764810784130525,0.0
1852828,Bacteria,,,,,,candidate division TA06 bacterium ADurb.Bin417,0.0,0.0,0.0,0.0,141.08674976830866,0.0,42.02503347413905,0.0
1852832,Bacteria,Candidatus Aminicenantes,,,,,Candidatus Aminicenantes bacterium ADurb.Bin508,0.0,0.0,0.0,0.0,0.0,0.0,37.24915886943394,0.0
1852855,Bacteria,Candidatus Omnitrophica,,,,,Candidatus Omnitrophica bacterium ADurb.Bin314,0.0,0.0,0.0,0.0,0.0,80.79046745796414,0.0,0.0
1852859,Bacteria,Chloroflexi,,,,,Chloroflexi bacterium ADurb.Bin325,0.0,0.0,0.0,0.0,0.0,0.0,40.45941939606098,0.0
1852861,Bacteria,Chloroflexi,,,,,Chloroflexi bacterium ADurb.Bin360,0.0,0.0,0.0,0.0,0.0,0.0,21.87392662282688,0.0
1852868,Bacteria,Proteobacteria,Deltaproteobacteria,,,,Deltaproteobacteria bacterium ADurb.Bin151,0.0,0.0,0.0,0.0,0.0,49.66749912081095,0.0,0.0
1852870,Bacteria,Proteobacteria,Deltaproteobacteria,,,,Deltaproteobacteria bacterium ADurb.Bin510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.82102653905692
1852872,Bacteria,Proteobacteria,Deltaproteobacteria,,,,Deltaproteobacteria bacterium ADurb.BinA179,0.0,0.0,0.0,0.0,0.0,0.0,25.408477582636063,0.0
1852879,Archaea,Euryarchaeota,,,,,Euryarchaeota archaeon ADurb.BinA087,0.0,0.0,0.0,0.0,0.0,0.0,52.64586730366896,0.0
1852887,Bacteria,Firmicutes,,,,,Firmicutes bacterium ADurb.Bin262,92.90586596057354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852891,Bacteria,Firmicutes,,,,,Firmicutes bacterium ADurb.Bin373,0.0,40.55896340467922,0.0,0.0,0.0,0.0,0.0,0.0
1852893,Bacteria,Firmicutes,,,,,Firmicutes bacterium ADurb.Bin456,0.0,0.0,0.0,0.0,0.0,53.302850703472,0.0,0.0
1852894,Bacteria,Firmicutes,,,,,Firmicutes bacterium ADurb.Bin467,75.14155461296465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852901,Bacteria,Lentisphaerae,,,,,Lentisphaerae bacterium ADurb.BinA184,0.0,0.0,0.0,0.0,0.0,0.0,35.88628000256379,0.0
1852910,Bacteria,Spirochaetes,,,,,Spirochaetes bacterium ADurb.Bin215,0.0,83.2128869227908,0.0,0.0,0.0,0.0,24.516356748570725,0.0
1852915,Bacteria,Synergistetes,,,,,Synergistetes bacterium ADurb.Bin520,121.9960597080342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852927,Bacteria,Verrucomicrobia,,,,,Verrucomicrobia bacterium ADurb.Bin070,0.0,0.0,0.0,0.0,0.0,0.0,50.07860383462297,0.0
1852929,Bacteria,Verrucomicrobia,,,,,Verrucomicrobia bacterium ADurb.Bin122,0.0,0.0,0.0,0.0,0.0,65.53697414995021,34.71196206306709,0.0
1858794,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium talmoniae,341.0685828221822,192.8410175768322,0.0,0.0,132.3716538440612,33.835104072427384,204.23983291312985,331.14548814741937
185949,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas aurantiaca,67.46854032058607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866885,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,,220.84253794514655,0.0,204.9669757187876,0.0,0.0,24.280576786274494,297.67542337857776,0.0
1866930,Bacteria,,,,,,bacterium ADurb.Bin429,0.0,0.0,231.2718526560004,0.0,0.0,0.0,0.0,0.0
1866931,Bacteria,,,,,,bacterium ADurb.Bin431,0.0,0.0,0.0,0.0,0.0,0.0,58.685830312155616,0.0
1866932,Bacteria,,,,,,bacterium ADurb.Bin478,0.0,0.0,0.0,0.0,0.0,181.2113794217173,0.0,0.0
1866933,Bacteria,,,,,,bacterium ADurb.BinA028,459.81887783387293,152.42691196035662,759.3204341547629,0.0,0.0,110.77909107771332,150.83027237741075,71.2311239976509
1866937,Bacteria,,,,,,bacterium ADurb.Bin374,0.0,0.0,0.0,0.0,135.02001952827138,0.0,201.3409771071082,0.0
1867952,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Terasakiella,Candidatus Terasakiella magnetica,0.0,0.0,0.0,0.0,0.0,0.0,50.86463230180619,0.0
186826,Bacteria,Firmicutes,Bacilli,Lactobacillales,,,,127.05830212468996,0.0,0.0,0.0,0.0,35.15333522500765,0.0,75.05740165289204
1869212,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,,Chitinophagaceae bacterium,0.0,0.0,0.0,0.0,41.57037386393691,0.0,0.0,0.0
1869227,Bacteria,,,,,,bacterium,0.0,46.893752730827984,0.0,0.0,0.0,0.0,0.0,0.0
1871071,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,Comamonadaceae bacterium,0.0,0.0,0.0,0.0,65.93653380909252,0.0,0.0,0.0
1873,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,,0.0,0.0,0.0,0.0,0.0,0.0,18.984520339361534,0.0
187491,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium glaucum,0.0,0.0,0.0,0.0,0.0,0.0,71.05912105212683,0.0
1879010,Bacteria,Firmicutes,,,,,Firmicutes bacterium,0.0,0.0,0.0,0.0,0.0,72.13040011575491,0.0,0.0
1882437,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp.,0.0,0.0,0.0,0.0,0.0,0.0,21.61277618127092,0.0
1882483,Eukaryota,Basidiomycota,Ustilaginomycetes,Ustilaginales,Anthracoideaceae,Testicularia,Testicularia cyperi,0.0,51.435470443330104,0.0,0.0,0.0,0.0,0.0,0.0
1883,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,,486.28281207583944,0.0,0.0,0.0,0.0,429.9348095193518,291.3051566043731,100.72181837991374
1883427,Bacteria,Actinobacteria,Actinobacteria,,,,Actinobacteria bacterium,0.0,204.01454394591744,443.07887809843174,0.0,0.0,0.0,86.13583429070528,96.09272212135924
188477,Eukaryota,Mollusca,Gastropoda,,Plakobranchidae,Elysia,Elysia chlorotica,62.38196020000407,0.0,0.0,0.0,0.0,0.0,76.42258415033284,176.08610787810906
1885573,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. Ae717_Ps2,0.0,0.0,0.0,0.0,0.0,0.0,33.46934984691349,0.0
188787,Bacteria,Deinococcus-Thermus,Deinococci,,,,,431.2818137210992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.22693194896571
1891238,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,Burkholderiales bacterium,0.0,0.0,0.0,0.0,0.0,0.0,31.574291050622552,0.0
1891920,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,Curtobacterium sp. ER1/6,0.0,37.26497033846889,323.6288097578664,0.0,81.0136856275533,1728.3342262697186,209.0466332280192,153.61823494776618
1892252,Bacteria,Cyanobacteria,,Oscillatoriales,Microcoleaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,158.3031266244347,0.0
1896313,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CBMA123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.29557952904482
1898103,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,Rhodocyclaceae bacterium,0.0,0.0,0.0,0.0,67.21109715869436,0.0,0.0,0.0
1898207,Bacteria,Firmicutes,Clostridia,Clostridiales,,,Clostridiales bacterium,39.71249525199053,43.24917947131811,0.0,0.0,575.8874169441135,328.91305052049603,0.0,0.0
189913,Eukaryota,Arthropoda,Insecta,Lepidoptera,Pieridae,Leptidea,Leptidea sinapis,0.0,100.63234027736206,0.0,0.0,0.0,0.0,0.0,90.16487650148132
1904961,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura sp. CNU-125,84.92309907277021,0.0,0.0,0.0,0.0,0.0,0.0,126.52863106715613
1904962,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. CNJ-954,79.36967754051236,0.0,0.0,0.0,0.0,33.71554005284778,0.0,0.0
1904963,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia sp. CNJ-863,201.21086095083425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906332,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. NML120713,0.0,0.0,0.0,0.0,0.0,0.0,22.788382692025294,0.0
1906333,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. NML130628,0.0,0.0,131.47878435457315,0.0,0.0,0.0,20.32377539984094,0.0
1908237,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter lapidarius,0.0,90.58967849013546,0.0,0.0,0.0,0.0,0.0,0.0
1911,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseus,0.0,56.98023704221705,0.0,0.0,0.0,0.0,0.0,76.35737856559669
191216,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,uncultured Microbacterium sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12187192472295
1912216,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,,0.0,0.0,1188.0352078335427,0.0,16969.040241673854,12926.567114859,32.49862616612983,0.0
191292,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus aetherivorans,0.0,0.0,0.0,0.0,0.0,44.53532709050136,130.19423320945933,0.0
1913988,Bacteria,Proteobacteria,Alphaproteobacteria,,,,Alphaproteobacteria bacterium,0.0,0.0,0.0,0.0,0.0,0.0,77.74723540322523,0.0
1915400,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces luteus,0.0,0.0,0.0,0.0,87.40802408315429,0.0,0.0,0.0
1919,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces microflavus,0.0,0.0,0.0,0.0,0.0,56.32676097081455,0.0,0.0
192088,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group genomosp. 3,0.0,65.11783632071521,0.0,0.0,0.0,0.0,0.0,0.0
1926319,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas sp. TAS13,0.0,83.91283001705206,0.0,0.0,0.0,0.0,110.10411873101056,87.40043079098947
1930,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces scabiei,0.0,0.0,0.0,0.0,0.0,0.0,44.43337315473816,0.0
1940758,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. MH60,0.0,0.0,338.21765866843805,0.0,0.0,0.0,13.869321970134706,0.0
1945509,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. MH33,100.02796313680383,45.27110204447973,0.0,0.0,127.39655243909566,30.21186023858452,203.55001776651983,255.7676955840307
1945515,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 111WW2,0.0,0.0,0.0,0.0,0.0,0.0,39.173425280898904,0.0
1945520,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter pasteurii,0.0,0.0,0.0,0.0,0.0,61.35677387047069,0.0,0.0
195615,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Hippoglossus,Hippoglossus stenolepis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.5216724859231
1957017,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,,,Corynebacteriales bacterium,116.14837321012286,0.0,0.0,0.0,0.0,194.22796613557097,0.0,211.73051733439303
196164,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium efficiens,293.84237461260295,103.33838114439295,149.3378284663535,0.0,0.0,0.0,105.95062404376364,0.0
1962118,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,281.0451673844837,648.0827887920107,828.4765940273363,0.0,0.0,262.68290775070454,799.3089120886067,430.22484277927
196627,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium glutamicum,65.71843815643629,0.0,0.0,0.0,0.0,0.0,27.416501125850058,0.0
196806,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,0.0,0.0,0.0,0.0,0.0,36.35124562370716,0.0,0.0
1968433,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,Noviherbaspirillum denitrificans,0.0,0.0,0.0,0.0,0.0,0.0,40.317247033963895,0.0
197,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni,0.0,101.34689087967746,0.0,0.0,0.0,0.0,147.72782231267604,121.68716841965178
1970603,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,Thiotrichales bacterium 24-47-4,89.33707355757277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977087,Bacteria,Proteobacteria,,,,,Proteobacteria bacterium,0.0,0.0,0.0,0.0,0.0,0.0,120.5058954467353,0.0
1977903,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium sp.,0.0,0.0,0.0,0.0,0.0,0.0,38.01671781525713,0.0
1978229,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,Beijerinckiaceae bacterium,0.0,0.0,0.0,0.0,56.93567743404313,0.0,0.0,0.0
1978762,Bacteria,Proteobacteria,,,,,Proteobacteria bacterium ST_bin14,0.0,0.0,0.0,0.0,37.29353230528233,0.0,0.0,0.0
1978763,Bacteria,Proteobacteria,,,,,Proteobacteria bacterium ST_bin15,0.0,0.0,0.0,0.0,342.8300410831941,0.0,0.0,0.0
1979527,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium kefirresidentii,925.8394451318568,511.2713029415379,0.0,0.0,0.0,0.0,586.2088632076868,570.2381257690517
