gene,experiment_range_original_values,experiment_iqr_original_values,experiment_difference_original_values,experiment_fold_change_original_values,experiment_range_normalized_values,experiment_iqr_normalized_values,experiment_difference_normalized_values,experiment_fold_change_normalized_values,experiment_range_transformed_values,experiment_iqr_transformed_values,experiment_difference_transformed_values,experiment_fold_change_transformed_values,anova_max_diff,anova_max_fc,anova_F,anova_pval,anova_fdr,pre_norm_mean,pre_raw_mean,pre_transformed_mean,flight_norm_mean,flight_raw_mean,flight_transformed_mean,post_norm_mean,post_raw_mean,post_transformed_mean
ITM2B,4091,896,-1102.8532608695652,-4.137368583797155,1871.1,667.7,-628.017572463768,-2.787806540914754,4.68100918819219,1.5267574516259987,-1.568606174555459,-1.1920745669822126,-628.017572463768,-2.787806540914754,13.362277076905988,1.539445410447815e-05,0.008792853626270553,800.4470588235295,900.5882352941177,9.424636726979143,979.2958333333332,1454.375,9.735258320129327,351.2782608695652,351.5217391304348,8.166652145573869
JAM3,2566,573,-656.3605072463769,-5.093354573391179,1237.6,525.8000000000001,-416.7356884057971,-3.5591180737259918,10.274494635830164,2.9067717036029386,-2.3863752531375804,-1.3888535941290618,-416.7356884057971,-3.5591180737259918,9.857211671466494,0.0001952315236283253,0.020336927065417537,352.53529411764714,343.8235294117647,7.595637700629301,579.5791666666667,816.7083333333334,8.523325738274497,162.8434782608696,160.34782608695653,6.136950485136917
KANK2,363,91,41.173913043478265,1.735248447204969,315.7,86.2,72.38007246376814,2.628653421273613,8.306973057140828,2.0557194412584243,1.2426484436559466,1.245128025328719,72.38007246376814,2.628653421273613,8.274676553880603,0.0006613410728982805,0.030609829486128167,76.72941176470586,83.11764705882354,5.8003065366372235,44.44166666666666,56.0,5.069385444563282,116.8217391304348,97.17391304347827,6.312033888219228
KCNA7,142,27,29.30072463768116,5.2362493452069145,224.8,33.3,50.676268115942015,9.234464690471283,7.818901675885639,5.1001366712854495,2.843690507440698,3.051792723758529,50.676268115942015,9.234464690471283,7.404891372799827,0.0013211124349746806,0.042120265221965915,25.08235294117647,17.294117647058822,2.983567197906812,6.154166666666666,6.916666666666667,1.3859540851824201,56.830434782608684,36.21739130434783,4.229644592623118
KCNJ12,147,28,31.983695652173914,7.91539365452409,243.7,42.8,52.573913043478264,19.128935532233886,7.934870291192027,5.452858964713811,3.189937212778801,5.100684643569008,52.573913043478264,19.128935532233886,8.35381587772711,0.000621466792522396,0.02978806542740042,23.2,19.529411764705884,3.0336108966896345,2.9,4.625,0.7779035673424661,55.47391304347826,36.608695652173914,3.967840780121267
KCNMA1,192,37,37.81521739130435,4.517694641051568,310.9,65.9,71.74311594202898,8.039389953428847,8.28493974248679,6.063934305754099,2.9994178551354356,2.869080109809332,71.74311594202898,8.039389953428847,8.108684099739165,0.0007537938777226749,0.03252917937757433,26.31176470588235,19.58823529411765,3.3519519380520806,10.191666666666665,10.75,1.6047561789320046,81.93478260869564,48.56521739130435,4.60417403406744
KCTD17,165,39,33.14066496163682,4.219378881987577,229.0,39.5,51.055615942028965,4.99522263648091,7.845490050944376,4.5990376859328785,2.2301670724736162,1.9045996959648672,51.055615942028965,4.99522263648091,10.067137848572477,0.0001666582747941181,0.019750109195308764,14.335294117647058,10.294117647058824,2.4653634999234306,12.779166666666669,17.625,2.4662225403284355,63.83478260869563,43.43478260869565,4.695530572397047
KIAA0195,192,50,23.45471014492753,1.7226098119104758,253.9,58.8,61.13387681159418,3.308753805630622,7.993787563134839,2.758027209694037,1.80121666153538,1.5276936645890626,61.13387681159418,3.308753805630622,7.114616329722299,0.0016701969685235518,0.04606722976522458,45.22941176470589,41.23529411764706,4.986159418412763,26.479166666666668,32.458333333333336,3.4133755669362897,87.61304347826085,55.91304347826087,5.21459222847167
KIAA1211,354,108,66.97826086956522,2.5759590792838876,417.7,171.7,130.94021739130437,4.976923838763991,8.709773107852941,3.9937137371525697,1.6074743015792077,1.3693732312872005,130.94021739130437,4.976923838763991,8.92416135408228,0.00039846479761451725,0.02615931452766423,123.39411764705879,95.70588235294117,5.192626992352804,32.92499999999999,42.5,4.35189712036642,163.86521739130436,109.47826086956522,5.959371421945628
KIAA1614,140,42,31.592391304347828,5.768662838392125,226.7,47.8,56.308152173913044,11.077521641863633,7.83099048124926,5.608809242675524,2.433971955612593,2.957905893743705,56.308152173913044,11.077521641863633,8.400329690684778,0.0005991975044464803,0.029353023735156508,25.617647058823533,16.41176470588235,2.53163621119481,5.5874999999999995,6.625,1.2431506352731816,61.89565217391304,38.21739130434783,3.6771225908857748
KIF1A,169,38,43.867753623188406,46.77504725897921,213.1,53.8,71.09347826086957,110.37458193979936,7.742140985498147,5.776103988073165,3.666640744411406,13.260076475418272,71.09347826086957,110.37458193979936,10.02399325726079,0.00017215591550390208,0.019750109195308764,42.61764705882353,34.705882352941174,3.4666546706374732,0.65,0.9583333333333334,0.29907160463175764,71.74347826086958,44.82608695652174,3.9657123490431636
KIF2A,11748,2685,-3120.38768115942,-4.084314610282636,5219.400000000001,2636.0,-1849.7710144927532,-2.8570214722408935,4.008032539965084,2.2653162249851277,-1.720509770793818,-1.1809019235541292,-1849.7710144927532,-2.8570214722408935,11.785427881626283,4.702489662089526e-05,0.012388520927448453,1922.5058823529414,2020.0588235294117,10.63817534025134,2845.8666666666663,4132.083333333333,11.231242089121045,996.0956521739131,1011.695652173913,9.510732318327227
KLHDC1,630,105,-133.89492753623188,-5.247701149425287,269.7,114.5,-72.3304347826087,-3.2005291005291014,8.080551077327602,3.7490678289193573,-2.6373373968328258,-1.8299233772292465,-72.3304347826087,-3.2005291005291014,7.4197035071331205,0.0013054632340617767,0.0418200006186019,57.070588235294125,55.05882352941177,4.807934452633596,105.2,165.41666666666666,5.815145697205987,32.8695652173913,31.52173913043478,3.1778083003731616
KLHL29,119,50,26.644927536231883,3.2516840171463564,247.1,50.2,55.93858695652171,6.8960302457466875,7.954777925005069,5.678071905112638,2.1279084620372033,1.9302469442242716,55.93858695652171,6.8960302457466875,7.214033282296444,0.0015410055762248298,0.04478900429602373,34.01176470588235,26.235294117647058,3.2633479620047883,9.487500000000002,11.833333333333334,2.2874662209308902,65.42608695652171,38.47826086956522,4.4153746829680935
KLHL3,117,48,34.15036231884058,3.7411662061945616,306.2,50.7,66.17898550724641,7.6735111435878745,8.263034405833794,4.411426245726465,2.8004082004323925,2.2486897232193117,66.17898550724641,7.6735111435878745,9.77648185632189,0.00020752646881194714,0.02048179432079677,32.48235294117647,26.823529411764707,3.676805742810675,9.916666666666664,12.458333333333334,2.2426773828269484,76.09565217391307,46.608695652173914,5.043085583259341
KRT2,143,51,35.57065217391305,3.2059319177620496,185.4,62.9,57.89329710144928,4.84779598569588,7.542258049766918,5.997744026059632,2.9596498836250653,2.4582437107735724,57.89329710144928,4.84779598569588,13.155067213808282,1.77863949980539e-05,0.009362270072995234,27.052941176470586,22.764705882352942,3.499785725700986,15.045833333333336,16.125,2.0295989358699336,72.93913043478261,51.69565217391305,4.989248819494999
KRT78,124,26,34.458333333333336,64.61538461538461,243.3,35.3,56.7356884057971,135.8174773999139,7.932510053379894,5.181897643108388,3.6647695771864237,26.32895020546736,56.7356884057971,135.8174773999139,9.67634421227958,0.0002238965519513192,0.021238526279622486,22.305882352941175,14.176470588235293,2.5361148887053138,0.42083333333333334,0.5416666666666666,0.14468699047761432,57.15652173913043,35.0,3.809456567664038
KRT9,188,56,47.824275362318836,5.364192428500578,239.9,82.5,71.52844202898552,8.114308365916504,7.912290583351108,6.383704292474053,4.008093494947214,3.703531545729546,71.52844202898552,8.114308365916504,11.57852032840537,5.461363465486535e-05,0.013400506924685463,46.2,35.35294117647059,3.887477701142719,10.054166666666667,10.958333333333334,1.4825399397607668,81.58260869565218,58.78260869565217,5.490633434707981
LAT,342,102,-100.55615942028987,-4.509547293879616,192.8,65.80000000000001,-59.31829710144926,-2.8975254983773757,7.5984247605277195,1.7477839258299985,-2.0298146071499454,-1.5081148285498154,-59.31829710144926,-2.8975254983773757,10.796134690036201,9.680734015882209e-05,0.0183963905260881,60.75882352941177,71.70588235294117,5.482700175348396,90.57916666666665,129.20833333333334,6.024609667438061,31.26086956521739,28.652173913043477,3.9947950602881157
LCOR,821,164,-211.6195652173913,-3.092540842648323,433.5,147.5,-108.19547101449274,-2.007325062068221,6.703409245860286,1.3239855191509404,-1.3279363087513385,-1.2128841936247934,-108.19547101449274,-2.007325062068221,8.452521332091811,0.0005751883625565446,0.029078967218136423,198.42941176470586,215.41176470588235,7.435893945682856,215.60416666666666,312.75,7.565770532798125,107.40869565217392,101.1304347826087,6.237834224046787
LDOC1L,205,54,30.530797101449277,2.164927075413009,261.6,66.7,63.154710144927535,4.196358168448462,8.036723106005525,3.1912699038406678,2.403907637569604,1.7752661342657405,63.154710144927535,4.196358168448462,8.080318827876667,0.0007708818559276631,0.03279607515432348,46.48823529411764,41.529411764705884,4.264160501284627,19.758333333333336,26.208333333333332,3.1007515114101563,82.91304347826087,56.73913043478261,5.50465914897976
LEPR,702,146,-123.19927536231883,-4.401660664265706,372.5,107.0,-73.71467391304347,-2.9843603698501866,8.544964432789238,2.328421856972863,-2.771979385763139,-1.785275216514084,-73.71467391304347,-2.9843603698501866,7.256610135465881,0.0014888767085564636,0.04431141379290274,107.6705882352941,126.6470588235294,6.256587206591397,110.8625,159.41666666666666,6.301925737652653,37.14782608695653,36.21739130434783,3.5299463518895142
LEPREL2,130,28,35.65036231884058,10.006407322654463,239.1,32.5,64.17753623188406,19.968729920753912,7.907491593343055,5.066089190457773,3.019989142064977,5.427384234190108,64.17753623188406,19.968729920753912,9.338352862288337,0.0002897031340104439,0.023428914820255446,15.723529411764707,9.411764705882353,2.021748939476935,3.3833333333333333,3.9583333333333335,0.6821158910815467,67.5608695652174,39.608695652173914,3.7021050331465237
LEPROT,565,130,-112.70108695652173,-6.877834467120181,264.5,108.2,-74.28695652173911,-5.819746121297602,8.052568050804155,5.783980413683796,-4.097480511632282,-3.5720330478577718,-74.28695652173911,-5.819746121297602,9.3890011465802,0.0002786914715613431,0.023090964673037825,73.79411764705883,83.82352941176471,5.313000546366005,89.69999999999999,131.875,5.690570660705229,15.41304347826087,19.17391304347826,1.5930901490729465
LETM1,394,97,69.69021739130434,1.9433531964981976,384.1,132.0,126.72083333333332,2.9235342483081395,8.589089312909625,2.0690579677407257,1.7781671070268557,1.3368658037224945,126.72083333333332,2.9235342483081395,12.621968666656654,2.5872501455803665e-05,0.01042453234217649,99.44117647058823,93.76470588235294,6.147973420554311,65.87916666666668,73.875,5.278562226790123,192.6,143.56521739130434,7.056729333816978
LIMS1,6157,1452,-1499.80615942029,-3.632845494326566,3277.9,967.0999999999999,-843.4349637681162,-2.497680342065104,6.496910905691059,1.5846642075244173,-1.5668674978293815,-1.1813244258446152,-843.4349637681162,-2.497680342065104,10.101146533279575,0.0001624527315770008,0.019750109195308764,1025.035294117647,1156.1176470588234,9.779786358507378,1406.5958333333335,2069.4583333333335,10.208105381423168,563.1608695652174,569.6521739130435,8.641237883593787
LINC00265,337,126,91.42753623188406,3.2952519556121525,573.9,177.70000000000002,158.83713768115948,5.218315042987525,9.167167220526142,6.062096121091913,3.3125443729287434,2.09127312023826,158.83713768115948,5.218315042987525,10.069553960672653,0.00016635581885415807,0.019750109195308764,90.2235294117647,64.29411764705883,4.8584611713596955,37.654166666666676,39.833333333333336,3.0354860863845974,196.49130434782614,131.2608695652174,6.348030459313341
LINC00989,3120,640,-684.6503623188405,-6.374388509670079,1460.5,638.0999999999999,-432.4902173913044,-4.43696876511644,10.513234113806053,3.5920294549744085,-2.9673227493275,-1.5319463300092702,-432.4902173913044,-4.43696876511644,11.57105757438346,5.4909881233577984e-05,0.013400506924685463,433.32941176470587,438.11764705882354,8.18451515768731,558.325,812.0416666666666,8.545559841922516,125.83478260869566,127.3913043478261,5.578237092595017
LINC01002,153,36,37.19565217391305,9.265700483091788,239.9,53.7,55.807065217391305,17.117563961701457,7.912290583351108,5.773468927905194,3.454719456677321,4.495332288476624,55.807065217391305,17.117563961701457,9.478179968963492,0.0002603412761726931,0.022237565498871743,32.46470588235294,26.0,3.2585492123819377,3.4625000000000004,4.5,0.9883808380870697,59.2695652173913,41.69565217391305,4.443100294764391
LIPA,323,92,-91.38586956521739,-4.179841149773071,236.9,82.5,-56.3322463768116,-3.076681626329006,7.894211461537772,2.8769891098946565,-2.3175477458846943,-1.667266513113675,-56.3322463768116,-3.076681626329006,8.704272086301017,0.0004725813338697371,0.02760971018952414,69.6470588235294,78.3529411764706,5.777465121911376,83.45833333333333,120.125,5.790744287803588,27.126086956521732,28.73913043478261,3.473196541918894
LMLN,296,91,57.82065217391305,3.074283486059661,479.3,102.1,105.7152173913043,5.469988050372274,8.907791998350051,6.687900522480747,2.076450573203229,1.6586054963359262,105.7152173913043,5.469988050372274,6.940297915549924,0.001924405450427713,0.04906045993991638,56.81176470588236,41.05882352941177,3.658153994042415,23.650000000000002,27.875,3.1527987311908503,129.3652173913043,85.69565217391305,5.229249304394079
LTBP1,2672,586,-652.0652173913044,-3.5329336260766766,1234.6,618.1,-369.47862318840583,-2.50369967323731,5.730445056774379,2.5065450125407596,-1.6821007472368077,-1.2319459955437504,-369.47862318840583,-2.50369967323731,7.212461783382429,0.0015429653241367802,0.04478900429602373,450.9235294117648,481.94117647058823,8.391349404983032,615.1916666666667,909.5,8.934223135870694,245.7130434782609,257.4347826086956,7.252122388633886
LYPLAL1,1112,234,-236.92210144927537,-3.63628850185454,520.5,206.9,-138.78568840579712,-2.639650109581536,9.026523442519766,2.3359758693729944,-2.767987627906221,-1.591782089033283,-138.78568840579712,-2.639650109581536,6.9131981576496075,0.001967377307184437,0.04949788548394209,175.07647058823525,190.58823529411765,6.810174979410559,223.42916666666667,326.7916666666667,7.445364113612168,84.64347826086956,89.8695652173913,4.677376485705947
LZTS1,112,29,32.518115942028984,17.965973534971642,287.4,39.8,61.27481884057971,26.31145700815685,8.17192735435346,5.350497247084133,3.261774137549452,7.884285922336579,61.27481884057971,26.31145700815685,7.945488727449855,0.0008577501908844098,0.03396931746168117,19.52352941176471,14.235294117647058,2.47418876821405,2.4208333333333334,1.9166666666666667,0.4737999226566669,63.69565217391305,34.43478260869565,3.735574060206119
LZTS3,189,44,38.61413043478261,7.304347826086957,229.9,58.2,58.51268115942028,12.270500383836971,7.851124362886753,5.887525270741588,2.9697633143634503,3.3114568993382276,58.51268115942028,12.270500383836971,9.982553617623902,0.00017761275773853225,0.019938576078140518,32.2,24.352941176470587,3.0085712276638414,5.191666666666667,6.125,1.2848015099107826,63.70434782608695,44.73913043478261,4.254564824274233
MAGI1,161,51,25.048913043478258,1.8906280193236713,176.5,70.8,52.03097826086956,3.2808100059559258,7.471675214392045,2.7662301886714014,2.065193699349531,1.6323846104742452,52.03097826086956,3.2808100059559258,7.982208185065055,0.0008331353558048704,0.033742329130870344,48.62941176470587,48.05882352941177,4.973769531382074,22.8125,28.125,3.2657241576463676,74.84347826086956,53.17391304347826,5.330917856995899
MAP3K5,1341,293,-359.4347826086956,-3.3714859437751006,665.1,297.4,-188.3300724637681,-2.1520190602836875,5.570174166100811,1.7178478862332316,-1.3588435093961735,-1.1980132510247326,-188.3300724637681,-2.1520190602836875,7.966971583161547,0.0008432594223289902,0.033888172443745125,294.21764705882356,332.1764705882353,8.007812209161271,351.80833333333334,511.0,8.221230255556152,163.47826086956525,151.56521739130434,6.862386746159979
