gene,Pre vs Flight Pval,Pre vs Flight Fold Change,Pre vs Post Pval,Pre vs Post Fold Change,Flight vs Post Pval,Flight vs Post Fold Change
AJAP1,0.0109296431032005,-7.45512163684978,0.932679116483353,1.10601988454349,0.00624797171289169,8.24551277204628
AJUBA,0.000208686976481031,-38.2521871020996,0.777690896282777,-1.28399779039534,0.000346248594787803,29.7914742441433
AK1,0.635283305088079,1.37091288269661,0.60712093095515,1.40909409553493,0.96485197490029,1.02785094028967
AK2,0.887887288354242,1.05804467606673,0.655147587561742,1.17720578116308,0.737258363132893,1.11262388800001
AK3,0.889388514090756,1.06497446575103,0.667016295126542,-1.16941465920642,0.531908324494003,-1.24539675192978
AK4,0.216445435035751,-3.05963269987683,0.842839485383816,1.2648739760469,0.126042667091959,3.87004977833631
AK5,0.0854745903502725,3.38268837670514,0.65555448323228,1.39010587045298,0.146693319951424,-2.43340341811726
AK7,0.0471557495694718,-6.60064282885144,0.574522269319892,1.88304460711046,0.00952837835556574,12.4293048823311
AK8,0.0639398749611307,-6.12637074866916,0.886391608886051,-1.2026655306658,0.0691815177344426,5.09399379333468
AK9,0.252958516140896,1.45393418873416,0.108004645116814,-1.6583406098917,0.00306460310553436,-2.41111810928779
AKAP1,0.142173179025822,-2.24495394933096,0.780758867969753,1.19485842932414,0.0613828083061259,2.68240214980262
AKAP10,0.362152132340423,1.28533388157125,0.101390961177089,-1.55202788969246,0.0059102807439757,-1.99487403176525
AKAP11,0.705645553293641,-1.07837237967391,0.38232580290218,-1.1939379180756,0.586880640932703,-1.10716663425359
AKAP12,0.393368410804888,-1.32625278095944,0.592144819516039,1.21050047023303,0.130889171094897,1.60542961499926
AKAP13,0.583077911996929,1.08724344533595,0.407056692354073,-1.13167136225775,0.132897526880657,-1.23040227088914
AKAP17A,0.253168514444256,1.2990138633185,0.00382619763320546,-1.9142343243704,1.54804721805846e-05,-2.48661692499728
AKAP17BP,0.567994467616075,-1.93910414618945,0.107936811098609,-7.08717137463096,0.260729069348519,-3.65486886743966
AKAP2,0.353571727795526,1.60697899325586,0.457297974604146,1.46620054187873,0.84310812352525,-1.09601582277193
AKAP3,0.16372981251938,9.44436217236063,1.0,1.0,0.0757948640884657,-9.44436217236063
AKAP4,0.829268292682939,-1.4525195485499,0.116731593113999,7.38349202661837,0.0153364215426971,10.7246665052255
AKAP5,0.938263418186715,1.2207986587842,0.951783352755708,1.1842023878762,1.0,-1.0309037300403
AKAP6,0.543963718329927,1.80104931824904,0.514027448941982,1.87571139334696,0.958555953678111,1.04145476436509
AKAP7,0.364130121729249,1.3232508102585,0.33129023912891,-1.33312878953426,0.0412214916152069,-1.76406375093014
AKAP8,0.864374698489628,1.05512927314874,0.354765160740056,-1.29238719592147,0.231205234418887,-1.36363556265937
AKAP8L,0.950332780731854,-1.01297765865184,0.717718482695495,-1.10861916070878,0.744172467856283,-1.09441620083135
AKAP9,0.0864868065180075,1.418516571644,0.0334794566411198,-1.52804946273273,3.426156660713e-05,-2.16756348517809
AKIP1,0.867727343001033,-1.10571612520546,0.452093089184747,1.85397806245831,0.302329484801803,2.04997343943733
AKIRIN1,0.778480871623349,1.07520679053488,0.940388591987497,1.02386872451288,0.823953213348132,-1.05014125814461
AKIRIN2,0.0172619992296371,1.75522833294503,0.275007117372878,-1.28280039367315,0.000157651026124084,-2.25160759648815
AKNA,0.883714143455577,-1.02010333960638,0.0751042841011345,-1.28971729520736,0.0752282611322177,-1.26430063027244
AKNAD1,0.113103019586749,8.76213401960076,0.0996743514629558,10.2362196972631,0.889134814645902,1.1682336374181
AKR1A1,0.511663257273264,-1.23769584862036,0.442164492001013,-1.28999825985491,0.898904769017999,-1.04225788693793
AKR1B1,0.212334827283199,1.63728814926082,0.38167557374882,1.42496035860502,0.684604827196723,-1.14900610348463
AKR1B10,0.430036639496289,-1.76574463246624,0.850000000000003,-1.76574463246624,1.0,1.0
AKR1B15,0.00696153415171216,-17.4666079333874,0.801226901135105,1.4202960550158,0.00281921582314764,24.8077543422977
AKR1B1P6,0.057826973482652,-6.85236346766084,0.245038987771738,5.93452667252855,0.00262138040597234,40.6655337686935
AKR1C1,0.887836923927086,1.12031260348567,0.29309985111697,1.99090688994257,0.307202521861531,1.77709943077333
AKR1C2,0.0572100070438435,-4.85804460997949,0.0942694991475507,-3.94222096444485,0.812601338562574,1.23231159638044
AKR1C3,0.700969826904661,-1.2088519801101,0.949053841732791,-1.02353545656914,0.731409073694019,1.18105530429023
AKR1C4,0.610283641398805,1.95692503101706,0.469306599576967,2.47559352615765,0.969894632293237,1.26504259842342
AKR1C5P,0.0168812191902497,15.9228469250021,0.0630918528972598,7.34249486209361,0.438900434468885,-2.16858809220357
AKR1C6P,1.0,1.0,0.0808093771919145,8.84317963562291,0.0261424035784405,8.84317963562291
AKR1C7P,0.174089341024696,5.3141899885488,1.0,1.07930589368993,0.120161978171777,-4.92371071039061
AKR1CL1,0.246722118121512,3.5193212541065,0.92917657322864,1.26347552356216,0.260182602488692,-2.78542891292769
AKR1D1,1.0,1.27013978468769,0.114921476565914,5.26926369651431,0.120291815549534,4.14856991335797
AKR1D1P1,0.704760636665544,-1.52145271936666,0.869558600610372,1.40953350802441,0.51731905918537,2.14453858882215
AKR1E2,0.562516383890148,1.44874680602338,0.352466952619579,1.79876369523374,0.68606704687945,1.24159976591846
AKR7A2,0.810834010695227,-1.10090882386789,0.883658775869856,-1.05684859218539,0.923168242173879,1.04169020236985
AKR7A3,1.0,-1.03647485351274,0.01348126107352,27.8705573623498,0.00190777427941948,28.88713185946
AKR7L,0.296127635502438,-2.98283148425216,0.500446586396818,-2.02698864316137,0.712253695961192,1.47155806438067
AKT1,0.644201668314748,-1.08924934064051,0.0457773128358868,1.47334133027459,0.00666803448408187,1.60483607254001
AKT1S1,0.483708540063834,-1.3742687090845,0.899291323498164,1.07747411922936,0.369880787399625,1.48073896690529
AKT2,0.0323477518240096,-1.65502943421109,0.817097978634185,1.06007768428279,0.0107936059190512,1.75445977003836
AKT3,0.192240255611824,1.27320583005922,0.0302021448707388,-1.48325634262315,0.00017552708117563,-1.88849062290011
AKT3-IT1,0.829268292682925,-1.46329097731034,0.850000000000001,-1.46329097731034,1.0,1.0
AKTIP,0.557611709409931,1.40230811946488,0.483585243057631,-1.44760626598572,0.163178515190262,-2.02999002058002
AL009178.1,0.0972011027571273,-3.62683243372552,0.0137022688057174,13.4261264286989,2.60482819445389e-05,48.6943107909046
AL021068.1,0.1115464827329,9.83116640585272,0.267288224883638,4.30875438029161,0.529096047416714,-2.28167250628646
AL021546.6,0.0220591062948454,-11.3832246852075,0.916312756006129,1.30632128362038,0.0124802619835067,14.8701486825195
AL021707.2,1.0,1.0,1.0,1.34753419967578,0.978723404255286,1.34753419967578
AL022341.3,0.0194279247823399,-9.45824849924492,0.054349741216983,-6.4383167001933,0.978723404255318,1.46905611197426
AL022344.4,1.0,1.0,0.435838297734748,2.57472923659776,0.268927615859309,2.57472923659776
AL022476.2,0.54787138428152,-1.85912515772917,0.289081097427338,3.64061851063722,0.0447892213551233,6.76836546282014
AL023583.1,0.309218801464838,-2.50079391962953,0.327444694686602,-2.50079391962953,1.0,1.0
AL031663.2,0.100407228197794,-4.34956598702483,0.0709576398366744,7.32354643788924,0.00047434698693604,31.8542484906399
AL031666.2,0.308126515542309,-2.4781163151323,0.326318028372142,-2.4781163151323,1.0,1.0
AL033381.1,0.0266280758815052,-8.27876386384879,0.377446598560703,2.66736665709665,0.00197991320160176,22.0824986924069
AL035610.2,1.0,1.0,0.305000077806446,3.049906926598,0.167642812447388,3.049906926598
AL049542.1,0.701950574485884,-1.47706448793171,0.0190612281235537,-11.0805008374447,0.0365859902289759,-7.50170417607185
AL049829.1,1.0,1.48720390924334,1.0,1.0,1.0,-1.48720390924334
AL049840.1,1.0,1.0,1.0,1.4568833125331,0.978723404255295,1.4568833125331
AL050303.1,0.0980413329736779,-4.76605344165197,0.680737371067296,-1.43272021090451,0.183775364285787,3.32657653977189
AL078585.1,0.027944612469308,-10.582911221013,0.0755596451991688,-7.23275819388704,0.97872340425531,1.46319162583888
AL079342.1,0.00180551199436857,-20.8506561159279,0.860458453300074,-1.19024239991272,0.00235640766529778,17.5179913918853
AL109659.1,0.829268292682904,-1.61412029413511,0.11572852099378,4.53251881660994,0.00399121648692607,7.31603060543937
AL117190.3,0.0375351143181132,-8.11336107914127,1.0,-1.02357047546343,0.0377933615312344,7.92652902133376
AL121656.5,1.0,1.0,1.0,1.41429696550806,0.978723404255305,1.41429696550806
AL121901.1,1.0,1.0,0.156787482977063,4.77648606726938,0.0794622414484615,4.77648606726938
AL122127.25,1.0,-1.11373686895433,0.157807027766928,5.6517288396105,0.0559285926885444,6.29453878200667
AL132709.1,0.895092649122112,-1.28190666622418,0.709249730734218,1.61264510090138,0.496911709295864,2.06726050509925
AL132709.5,0.235789695269918,3.29518306753984,0.957944848325896,-1.02033086125701,0.158922457546145,-3.36217697730246
AL132709.8,0.303099678637939,4.39932522407387,1.0,1.0,0.155827800525791,-4.39932522407387
AL132796.1,0.0257203695201686,-13.0575749620439,0.18542175189273,-5.8473129010539,0.425798562059565,2.23308982826803
AL132989.1,0.360405738777016,-1.8906403534073,0.169309230659334,-2.85663296607719,1.0,-1.51093409221324
AL133373.1,0.102050095067592,-2.69327939931349,0.375568111438694,1.8074008334362,0.00790900296761513,4.86783543099576
AL133458.1,0.158690185396817,4.00213813611528,0.316182938674855,2.85447542291138,0.728856210862147,-1.40205731112351
AL133481.1,0.649651523684765,-1.34870124409386,0.109426687890877,3.57947955217024,0.0227266147239242,4.82764852522054
AL133493.2,1.0,1.0,0.126633753993393,5.11460666352845,0.0499569285351361,5.11460666352845
AL136115.1,0.127281034833517,-5.80968232794519,0.0633906568955429,-7.34187264175027,1.0,-1.26373048082768
AL136218.1,0.333285198510025,3.1995153636258,1.0,1.0,0.200141716871727,-3.1995153636258
AL136376.1,1.0,1.0,1.0,1.40039627807344,0.978723404255376,1.40039627807344
AL136419.6,0.624888838043531,2.10936012752259,0.691956830487196,2.0137527625908,1.0,-1.04747721105981
AL136531.1,1.0,-1.16761873379673,1.0,-1.14653697059041,1.0,1.01838733834763
AL138847.1,0.829268292682946,-1.56879216823703,0.850000000000003,-1.56879216823703,1.0,1.0
AL139099.1,0.0665907260900254,-4.61684652819595,0.0888830569066004,-3.855085232462,0.957464394190321,1.19759908012396
AL139819.1,1.0,1.0,1.0,1.38627855163598,0.978723404255304,1.38627855163598
AL157902.3,1.0,1.0,0.388270158066524,2.30819283426968,0.232375309626224,2.30819283426968
AL158091.1,0.812976242183535,1.48599606674433,0.110496911375059,7.88299327427418,0.116258931449296,5.30485473729754
AL162151.4,0.00360003752890819,-30.0659167321705,0.240735463536917,-4.10480136263662,0.0389768930989253,7.32457287844458
AL162389.1,0.771819518968979,-1.56422238514127,1.0,1.09680986434071,0.665096112625164,1.7156545420455
AL162574.1,1.0,1.0,0.161069666667223,5.98432496107188,0.0676397067633859,5.98432496107188
AL163636.6,0.0461676251302407,-7.44414361580454,0.0525271494812822,-7.44414361580454,1.0,1.0
AL163953.3,0.865490553201808,1.393187516692,0.654385532876364,-1.72906452344458,0.453429074082688,-2.40891110961798
AL353662.2,0.82926829268288,-1.68654391295893,0.850000000000003,-1.68654391295893,1.0,1.0
AL353671.2,1.0,1.0,1.0,1.40039600828647,0.978723404255296,1.40039600828647
AL353698.1,0.950328240231758,-1.11819507230539,0.202690764690219,-3.46609662671371,0.233646050525284,-3.09972446897628
AL353898.2,0.829268292682934,-1.69296218819239,0.449111499667968,3.02576639771587,0.0654933137635157,5.12250810163605
AL353997.3,1.0,1.0,0.156299389345743,4.74521018597203,0.0663472216885327,4.74521018597203
AL354718.1,0.823088723192021,-1.25727808084622,0.22791032368547,-3.70627658688418,0.310392608589801,-2.94785747349515
AL354898.1,1.0,1.0,0.767903498264263,1.96608658794057,0.574883855305228,1.96608658794057
AL355390.1,0.132380088862819,-5.24884801341859,0.715043763271258,1.68781606175277,0.051978398763788,8.85908998274701
AL356475.1,1.0,1.0,1.0,1.38653539839473,0.978723404255352,1.38653539839473
AL357673.1,0.977922028355513,1.13241008835792,1.0,-1.04498192754149,0.895541601045029,-1.18334807689969
AL359091.2,0.340367947932096,-3.13297711459443,0.926584995800496,1.32497169898913,0.235346013982327,4.15110601041823
AL359195.1,0.0390557435423005,-5.89401888598633,0.153607686849583,3.94894324168078,0.00051980245147505,23.2751460461546
AL359878.1,0.883359538131962,1.26907043539794,0.488480277886393,2.27897826045639,0.537963144883745,1.79578547958355
AL360004.1,7.94679003686497e-05,-53.6778930682652,0.721105456892256,1.48296837106171,2.04484865259854e-05,79.6026176454697
AL390778.1,1.0,1.0,0.00547732686369332,65.5556109302821,0.000597796939340762,65.5556109302821
AL391005.1,0.00341317373382681,-18.4920984512265,0.153910221238752,6.09617170349326,4.97997603076218e-05,112.731007316579
AL441883.1,0.903386809472098,-1.10076151130119,0.743254906960191,1.4715582787689,0.597035044753339,1.61983471490543
AL445665.1,0.829268292682933,-1.69697877490801,1.0,1.28833864946483,0.370604554225476,2.18628334303547
AL445989.1,0.187020607675659,5.41849406537515,0.403064463408789,2.87868861865414,0.616943449907658,-1.88227862863071
AL450307.1,0.000515070881473007,-21.7360256544676,0.271745365265715,2.86880203895154,1.17677060895441e-05,62.3563547162398
AL450992.2,1.0,1.10621151524499,1.0,-1.03378893502853,0.966446140904476,-1.14358922426142
AL589739.1,0.870588551149023,-1.15377352604851,0.706484934590377,1.57651229077508,0.33201946992686,1.81893814458637
AL589743.1,1.0,1.00502042291835,0.854994575860169,1.25958396428929,0.793231125241781,1.25329190886664
AL590369.1,1.0,1.0,0.151689279942923,4.67797730172029,0.063804961635702,4.67797730172029
AL590483.1,0.117878900982539,-4.87943615602711,0.798345394666332,1.39714336855775,0.0571847224615519,6.81727186769421
AL590560.1,0.249961842506107,5.63237542052053,0.146984657384023,-3.92558496793808,0.00882397057337672,-22.1103682845793
AL590708.2,0.00055216056628968,-34.0041698446237,1.0,1.03742359775777,0.000435624569259688,35.2767282189758
AL590762.6,0.0598407899451964,7.83848875954262,0.94790479907365,1.2435176875359,0.04196332443186,-6.3034799087378
AL590822.1,0.829268292682923,-1.52004797886837,0.85,-1.52004797886837,1.0,1.0
AL591479.1,0.106324663667376,-3.07475151582744,0.66849790224053,1.40953435590145,0.0308926475886304,4.33396789741884
AL591516.5,1.0,1.0,1.0,1.47977903344845,0.978723404255343,1.47977903344845
AL591684.1,1.0,1.0,0.226161931804095,4.20025623847598,0.109449225393423,4.20025623847598
AL592284.1,0.984664631157485,1.09251498782474,0.431586629811705,2.46462555749939,0.397817516628636,2.25591921846913
AL592494.5,0.000888410505440668,-40.5943501088069,0.448869057445664,-2.19675358207558,0.00456739751414258,18.4792461202916
AL592528.1,0.0300835347153645,-9.15967805556911,0.0347857025735473,-9.15967805556911,1.0,1.0
AL603965.1,0.894345411618589,-1.13623944026855,0.52708591462378,2.62769010326011,0.331142986858025,2.98568513212748
AL627309.1,0.315836334830698,-2.03469584495576,0.299101495261068,2.31376694408653,0.0283655520333827,4.70781198732886
AL645728.1,0.114059957013018,-3.94210457585503,0.355392908003391,2.50412843699861,0.00976945933849284,9.87153617002094
AL645728.2,0.825999905055257,1.82118647525773,1.0,1.0,0.652718373170708,-1.82118647525773
AL645730.2,1.0,1.0,0.715884160746996,1.90991866263941,0.527300616868852,1.90991866263941
AL672294.1,1.0,1.0,0.152090246916107,4.0358713728314,0.0655368301368554,4.0358713728314
AL773602.1,0.829268292682913,-1.5200529712671,0.849999999999975,-1.5200529712671,1.0,1.0
AL773604.8,0.0904889745342632,-5.25643815137897,0.100274213191536,-5.25643815137897,1.0,1.0
AL807752.1,0.829268292682944,-1.67965897559338,1.0,-1.11085152111178,0.978723404255353,1.51204633893134
AL928654.1,1.0,1.25973037813029,1.0,1.0,1.0,-1.25973037813029
AL928742.12,0.00647589579105704,-27.1556938746502,0.00798144364174733,-27.1556938746502,1.0,1.0
AL928768.3,0.700801946086364,1.67590133938892,0.698343398626863,1.67662909110015,1.0,1.00043424496068
ALAD,0.563316501830879,-1.19813529892034,0.0467516810072808,1.94208808599692,0.0045989121868543,2.32688428944554
ALAS1,0.306041677584934,-1.39418951667464,0.522022139636159,-1.23123400850559,0.687295841141033,1.1323513702865
ALAS2,0.115365236707527,-1.58860877150264,0.0315848936440304,1.95635922903205,5.55195600055298e-05,3.10788943145045
ALB,0.251846261268424,1.30368112872046,0.0862462199943312,1.49312896906104,0.516480967177513,1.14531762113218
ALCAM,0.459633447452467,1.56480451126581,0.677295338709379,1.29415479470948,0.723825559401363,-1.20913241419245
ALDH16A1,0.798825562161387,1.16018243923568,0.547180202872025,1.38823781485626,0.700374782441536,1.19656854638381
ALDH18A1,0.503782384589793,-1.46198534496253,0.889282818310367,-1.06976197710967,0.571784826781859,1.36664545594767
ALDH1A1,1.0,1.0024268563614,0.737751126480181,1.18757458842547,0.691605869636789,1.18469949292472
ALDH1A2,0.35953954672686,-1.85354203657723,0.878230222615424,-1.09253078513809,0.414785820029164,1.6965581764755
ALDH1A3,0.00454887466485554,-11.3316790682063,0.335838882628584,-2.56372289117736,0.105252532929554,4.42000931816868
ALDH1B1,0.147558997775297,-2.75130974118319,0.296756869788368,2.27318844482511,0.00889623798811561,6.25424551179238
ALDH1L1,0.026972141547201,-5.30697194471192,0.185659694718037,3.01609754881833,0.000382611509652506,16.0063450740933
ALDH1L1-AS2,1.0,1.0,0.0704910234474073,11.838049691079,0.0213173302189808,11.838049691079
ALDH1L2,1.0,1.0,0.0798522255488167,5.92622874517916,0.0268774446127177,5.92622874517916
