gene,mean_abs_log2fc,max_abs_log2fc,mean_base_expr,mean_lfcSE,mean_abs_wald,n_cell_types,n_contrasts,n_total_deg_entries,direction_consistency,label
FGF7,0.682429709225763,0.682429709225763,44.5409334948938,0.211604973858033,3.22501733670783,1,1,1,1.0,0
FGF8,2.5802977729711856,4.00836493097856,19.290829353246487,0.39338191118122423,4.438317538983395,1,6,9,1.0,0
FGF9,2.3855648808238348,2.60966181559602,34.636263288329445,0.5116270000202855,4.6803509451748155,1,1,2,1.0,0
FGFBP2,2.065450797103951,4.07245363734549,364.86154193899756,0.37266879960250116,4.684102173332423,5,16,48,1.0,0
FGFR1,1.1938215679619513,2.00455247727867,95.98419792801032,0.18816265220074418,3.5036699480797395,2,6,10,0.7,0
FGFR1OP,0.5653189849806446,0.755304645175448,565.012795701177,0.18603069601992,2.98086598786184,2,2,2,1.0,0
FGFR1OP2,0.4627818695507937,0.772413902340476,768.1366518449323,0.14440237030470668,3.0450517684168132,1,2,3,1.0,0
FGFR2,2.5155896864694114,3.84286531562741,27.193010217356512,0.17941621070018568,4.078271732985643,2,4,8,0.75,0
FGFR4,2.35217820246546,2.74325115633813,9.87736824486986,0.6353367931156355,3.681036227020515,1,1,2,1.0,0
FGFRL1,0.660600684959742,0.660600684959742,172.018276497785,0.18722384309629,3.52840041115913,1,1,1,1.0,0
FGGY,1.4767854499675874,1.9768913379668,134.19690476272226,0.15181138794927163,3.6526555034785573,1,2,4,1.0,0
FGL1,4.42893265514642,4.77075540303297,1.6903549571083651,1.591572798349815,2.85034990959245,1,1,2,1.0,0
FGL2,1.6200759679887327,2.50393169233307,1897.9904376485144,0.35402072411422575,3.978678703036041,4,9,24,0.6666666666666666,0
FGR,1.4242709927739847,2.00401441587341,1218.39191820041,0.35172525135716143,3.9242560809503786,4,13,24,0.75,0
FH,0.8766859597873655,1.76609980798038,190.4683670498504,0.15443413032786013,3.168372197199294,2,4,5,1.0,0
FHAD1,3.2580425006692773,4.18306481648104,39.59279121321792,0.27206111566184804,4.197361453593293,1,2,4,1.0,0
FHDC1,0.868283116750129,1.37792199800171,41.19242755993067,0.24418432319902386,3.5276872820023897,3,7,9,0.8888888888888888,1
FHIT,1.0829757669836686,2.34900233156144,641.6025979379555,0.22508259081109425,3.4938427397481897,3,9,14,0.7857142857142857,0
FHL1,0.8005884363841271,1.39809124595138,178.73241096276763,0.15222615982122828,3.425817573535968,3,5,5,0.6,0
FHL2,3.55817199064233,4.85494365709925,80.59814167326405,0.22746360032101548,4.400585873210237,1,3,4,1.0,0
FHL3,1.534279321474663,2.8518456083446,65.70857269255171,0.3141215730837637,4.2450894391331175,5,13,29,0.7931034482758621,0
FHOD3,9.563834404640389,19.3480176995913,4.421936009209957,1.1322396487873638,4.315866000825762,2,5,7,0.8571428571428571,0
FIBP,0.298359983136009,0.330691117611479,397.5604031267825,0.10383989671310925,2.87081296877911,2,2,2,0.5,0
FICD,1.22744450653469,1.22744450653469,52.3792815119282,0.419313012156983,2.92727502116045,1,1,1,1.0,0
FIG4,0.261280630601362,0.261280630601362,554.955909608259,0.0793609217482439,3.2923084163541,1,1,1,1.0,0
FIGN,3.9453106948988252,5.91329867070498,27.9045118955068,0.4923370343236319,4.090687357312642,2,6,7,1.0,0
FIGNL1,1.2324535098589549,1.66281613697864,167.44547720833535,0.0875738270190135,3.36077234926413,2,2,3,1.0,0
FILIP1,1.725482365526455,1.89999777457193,36.855745604881605,0.390062892221273,4.500182364652099,1,1,2,1.0,0
FILIP1L,1.9016999160251964,4.66641840592014,55.672173204306844,0.4291679455499973,3.673544808043874,4,10,25,0.88,0
FIP1L1,0.605750281529562,1.13926075090904,479.081976005295,0.09901975377254356,3.4550529662111074,1,3,5,1.0,1
FIS1,0.5187865905617959,0.68926017690342,547.5779068278357,0.16153756127640415,3.18617418814783,4,8,9,1.0,0
FITM1,1.99423859208229,2.2237309046322,8.37718309225301,0.6653180925691871,3.0707608016741,1,1,2,1.0,0
FITM2,0.3436172874808263,0.630500271513134,189.31738794856435,0.1193226362397759,2.8900133058230466,4,5,6,0.5,0
FIZ1,1.162971897216101,1.85873598408999,102.45718961094421,0.18056626024458555,3.1850608023587568,1,3,3,1.0,0
FKBP10,2.594593309007887,3.19545640541731,14.548585559455967,0.5407721623281884,4.882116331661483,1,2,3,1.0,0
FKBP11,0.6368707691910745,1.03387635346468,460.69928119687796,0.14367895845148623,3.4299847985630376,4,5,7,0.8571428571428571,0
FKBP14,0.9187273609871164,1.24980401693326,193.8753601487313,0.2070873885284464,3.492370726938003,4,5,7,0.5714285714285714,0
FKBP15,0.48529184110921486,0.715180299032323,1125.2060928503622,0.14938601829516915,3.357150963019366,4,2,5,0.8,0
FKBP1A,0.7805460940043071,1.45137007897945,1191.2760618330738,0.12285910167575247,3.746493562176499,3,6,10,0.7,0
FKBP1B,0.717353422123731,0.717353422123731,31.3288391788242,0.251493189716304,2.85237712771841,1,1,1,1.0,0
FKBP1C,5.7859323439667865,8.03191639117322,7.190405553622926,0.440439594301315,4.755407226060325,1,4,8,1.0,0
FKBP2,0.7706871870601645,0.954120921987914,196.6566134578865,0.2434255576545975,3.1238275156639803,2,2,2,0.5,0
FKBP5,1.0342682301421096,2.60615629605889,1750.036129860521,0.17356083378791345,4.40689774067241,5,9,19,1.0,1
FKBP7,1.2229567252804494,1.47978458113536,26.666090721631697,0.380632399145009,3.1810107331223048,2,2,2,1.0,0
FKBP8,1.7612296712150617,4.44283406808956,1796.8856102204134,0.34877280298583874,3.57159057230261,4,13,21,0.5714285714285714,0
FKBP9,2.320075733833124,3.4564121036965,68.61579372453426,0.23268918662842758,4.534869504362688,1,5,10,1.0,0
FKBPL,1.0386260265132785,1.2318771076326,27.4410873631574,0.31336533896699126,3.350291955084825,1,3,4,0.75,0
FKRP,0.6385441305640525,0.860128880245063,212.58540328394935,0.19285243992540516,3.3451610552126954,3,6,14,1.0,0
FKTN,1.0044391227810683,1.60066042422505,380.4526126704386,0.28226386330596415,3.694124891189367,2,5,8,0.75,0
FLAD1,0.7109378120070355,0.754125455314283,332.33537133097695,0.1683692044067745,4.394597272412025,1,1,2,1.0,0
FLCN,0.5202903637679825,0.583772739215431,876.449695937769,0.18445675114347249,2.860575736583825,2,2,2,1.0,0
FLG,3.3837919694227305,4.86887411142009,18.952448551166786,0.22389863949477848,4.203674285689638,1,4,6,1.0,0
FLG2,0.960992017366202,1.19433946851574,39.07864550521614,0.2746057001140067,3.46044423087628,1,2,3,1.0,0
FLI1,0.7826598724993802,1.37015367520273,1865.984379503955,0.1253779743621723,3.77119807439734,2,5,8,0.5,0
FLII,0.2901400021560546,0.364007812642551,971.8214376181265,0.0934534188907465,3.109585908088906,2,3,5,0.6,0
FLNA,0.5780161364892096,1.54065245509877,29481.5776048146,0.1220387477564696,3.2308956659517865,3,3,8,0.625,1
FLNB,0.6456792178692251,1.02195705664308,1136.8822049102055,0.15698510917138914,3.082833312715312,2,5,6,1.0,0
FLNC,2.6526622567663,2.6526622567663,1.12738845860209,0.849170836905422,3.12382637448223,1,1,1,1.0,0
FLOT1,0.7127546529237229,1.27415306285915,653.616528076081,0.14434772347777225,3.7538043777072536,3,7,9,0.6666666666666666,0
FLOT2,0.5484679032568072,1.32333146429735,2495.8853883143015,0.11075267571994507,3.2376163057777902,3,4,7,0.8571428571428571,0
FLRT1,2.036015350654335,3.12124633034704,13.83215659220101,0.5521044203268193,3.601579760611163,2,3,4,1.0,0
FLRT2,1.8378261149683361,4.67240854957319,234.27715117488953,0.26113377428230067,4.254049843876114,2,12,20,0.95,0
FLT1,1.9413579556311291,3.5861531426545,226.62703820690572,0.28548405781620007,4.694324209241876,4,10,14,0.6428571428571429,0
FLT3,1.8223752461950486,2.96514841843716,143.2969100707022,0.42874896656978634,4.257498629100316,3,10,36,0.8333333333333334,0
FLT3LG,1.0126530573157297,1.28904441926201,220.94697853409443,0.2650229408567572,4.197919860341832,2,4,5,0.6,0
FLT4,0.736545045925934,0.794481363612524,112.503434616042,0.1995119344344275,3.7878600468131998,1,2,2,1.0,0
FLVCR1,0.452414230609386,0.452414230609386,286.840184368188,0.158945231391201,2.8463529647888,1,1,1,1.0,0
FLVCR2,0.701602502924934,0.701602502924934,76.601936346442,0.231602305580245,3.02934161716212,1,1,1,1.0,0
FLYWCH1,0.465940496818547,0.574055183149447,676.788468953553,0.16770629360844902,2.8149597196406404,3,3,3,0.6666666666666666,0
FLYWCH2,1.2438177797995504,1.87404211749537,74.60058619906219,0.38746604287339537,3.175904486203285,2,3,6,0.5,0
FMN1,1.1397386251085992,3.04847977239016,886.3151964674548,0.2005864071171562,4.541957126330027,5,10,29,0.5172413793103449,0
FMN2,4.001012882666506,5.52746678348881,12.70342586609588,0.2509354013616188,3.954040919490862,1,3,5,1.0,1
FMNL1,0.3518628548975685,0.429214910536812,4549.88873440582,0.10407168448303836,3.351032658281385,1,2,2,0.5,0
FMNL2,2.1315355921715833,3.25789825881348,123.5229291242211,0.14939500472912415,4.05220289200424,2,4,6,1.0,0
FMNL3,1.0486136933564643,1.69084253562055,1031.9380424728072,0.16261540112743436,3.985801857151488,3,5,8,0.75,0
FMO1,3.9599297660676984,5.33929740792416,15.880649005993632,0.38086493437276564,3.8072863209024597,1,4,6,1.0,0
FMO2,3.7708237561560596,4.73851320203059,2.303957863216705,1.143435292796595,3.309415477176885,1,2,2,1.0,0
FMO3,2.1126613584765934,3.37232832434739,18.135466352888802,0.2826841597272214,3.4085857804322237,1,2,3,1.0,0
FMO5,0.562781071781088,0.703426278399055,225.742132507326,0.185745569384774,2.98583444795828,1,1,2,1.0,0
FMO6P,3.9549684337213353,4.22317019748701,5.608331693600525,1.0098824815351035,4.048924695474015,1,1,2,1.0,0
FMOD,7.509980139810368,9.53285230507644,4.9525268341498325,0.6936415831716802,3.77920248055421,1,3,4,1.0,0
FMR1,0.8423697200775356,1.50214006918004,1474.941578945224,0.14561090145892436,3.6209060592810154,4,8,10,0.8,0
FN1,1.032397821287488,1.0874506055315,77.76615359180805,0.36747484485485,2.8589025679350604,1,1,2,1.0,0
FN3K,2.5432196920905703,3.19792585090111,47.05174099022267,0.11632530174143936,4.598625984133451,1,3,6,1.0,0
FN3KRP,0.47703998596667097,0.675766805143918,352.362502083408,0.1901845143186576,2.704844946465135,1,2,2,1.0,0
FNBP1,0.8258241936225009,1.20675608489468,3842.7724357000457,0.10225887836209167,3.6147463349506403,2,3,7,1.0,0
FNBP1L,1.14201837139729,1.14201837139729,62.7324679126195,0.33760003842643,3.38275545441372,1,1,1,1.0,0
FNBP1P1,0.618241550998246,0.665339806018291,33.91812123313952,0.22514748066031576,2.76262736003131,2,4,4,1.0,0
FNBP4,0.3910587609876402,0.752338657373874,4326.318499189621,0.11712475590362476,3.4007014423328368,4,7,13,0.5384615384615384,0
FNDC3A,0.727401028859944,0.727401028859944,665.645365386535,0.228547833838272,3.18270804253028,1,1,1,1.0,0
FNDC3B,0.5253767087501446,1.08342613058448,1211.1960152442718,0.14025944754271064,3.671032501873211,3,3,7,0.7142857142857143,0
FNDC5,1.99490672652209,2.752015666867,13.08224180955785,0.2601902268599686,2.56268180120633,1,2,2,1.0,0
FNDC9,0.8444562988845294,1.50919330824028,111.60574265630339,0.19837993086347638,3.280548461643404,2,4,8,0.5,0
FNIP1,0.6871078893716205,1.02456431417017,1155.43677033632,0.12126052990095663,3.7766797480876777,2,3,4,0.5,0
FNIP2,0.546764851949309,0.634827106377,500.656752239814,0.1590744315421225,3.440395803186985,1,2,2,1.0,0
FNTA,0.23103932907097802,0.234095210399572,1477.8919745907701,0.073168671389762,3.438448723758185,2,2,2,0.5,0
FNTB,0.8657693319225821,2.1121411864517,170.92246070801338,0.20550302608735457,2.9299017173280912,2,7,8,0.625,0
FOCAD,2.513478867930955,3.41647680346425,300.8132029569695,0.12013050857877126,4.252396378256192,2,4,6,1.0,1
FOLH1,3.092911234976346,4.23921207314265,52.14049965221524,0.3011861322424815,4.076961246884879,1,4,7,1.0,0
FOLH1B,6.922462866279824,6.94272910883612,11.09651882660133,1.65180966125817,4.37210503020594,1,1,2,1.0,0
FOLR2,2.20339913979437,3.40655629340568,7.110731595753255,0.6690485415853082,3.2950345403796377,3,1,4,1.0,0
FOLR3,2.789088244956441,4.12979162518816,30.056181606292864,0.597720260012963,3.8873888855511147,3,9,19,0.631578947368421,0
FOS,1.803279174014226,3.34340621044421,2584.4801730366903,0.3854966782562721,4.540622853655026,5,15,41,0.6097560975609756,0
FOSB,1.9867833916223336,3.96544577918994,2150.5583042134513,0.26976533948477266,5.9238041889198785,5,7,29,0.9310344827586207,0
FOSL1,1.724046721342368,3.06289632956515,99.46453372322173,0.2995748921213758,2.995707590491654,2,4,5,1.0,0
FOSL2,1.148396138153441,2.11493788508826,3010.0251900582307,0.20392812558758838,3.9267019181378924,4,11,23,0.6956521739130435,0
FOXA1,6.174765396724576,6.66941927487543,6.00619405440536,0.4963900597587289,4.247930251363645,1,2,2,1.0,0
FOXA2,4.146097425601505,4.3845362736064,5.9217951244089,1.1673544904910198,3.54895099966478,1,1,2,1.0,0
FOXB1,2.30151560229722,3.1892505966094,16.76961678923364,0.6553102905168603,3.5141474843234466,3,4,6,1.0,0
FOXB2,13.943865915363341,19.0861488317944,1.3107009676172001,2.2777885471543864,5.6662918407093095,2,3,3,0.6666666666666666,0
FOXC1,3.4071604213359485,4.83501453197475,14.329900831538056,0.48699841863649257,3.9854118671257055,2,5,7,1.0,0
FOXD1,3.83919577825183,6.77149267823198,1.96616708825249,0.6275453261710984,2.6881908559018535,1,3,3,0.6666666666666666,0
FOXD2,1.542093946284065,1.80286532230938,22.41520516234865,0.416863068614603,3.728247240188585,1,1,2,1.0,0
FOXD4,5.666930955092584,8.90280655241309,2.286476534069595,0.6017402983557554,3.181159928199,1,2,4,1.0,0
FOXD4L5,1.53507398418838,1.53507398418838,4.35706153132448,0.578212016354266,2.65486351160135,1,1,1,1.0,0
FOXD4L6,4.50230437278127,4.50230437278127,1.88068535041356,1.40567775705319,3.20294203290215,1,1,1,1.0,0
FOXE1,1.7971404636380022,2.37760477459141,9.239312573270471,0.5050232197673787,3.5627298574979323,2,4,5,1.0,1
FOXF1,4.26427115906501,4.26427115906501,1.7288342114985,1.57458746538953,2.70818309734867,1,1,1,1.0,0
FOXF2,6.223229824319238,15.6588879261744,14.556836646422306,0.92135120074844,4.40726885551883,4,6,12,0.5,0
FOXG1,5.003213334232833,5.75854301113941,22.8135619444805,0.4963295244715608,5.7857240262254885,1,4,6,1.0,0
FOXH1,4.76366583209608,6.38340723909742,26.345606520680036,1.538722505988809,3.1303957817280366,3,3,3,1.0,0
FOXI2,1.628489264344785,2.00453232107103,2.104709510100835,0.610238889819103,2.6695741938535402,1,2,2,1.0,0
FOXI3,1.368274695379944,1.89646148850103,7.966867277980093,0.5097821467803046,2.790971110238383,1,2,3,1.0,0
FOXJ2,0.4116344923656966,0.668259364750369,782.4003828044885,0.11631588194375661,3.4506301307617577,3,3,5,1.0,0
FOXJ3,0.826016155168077,0.826016155168077,879.637936717284,0.180800985774679,4.56864851498924,1,1,1,1.0,0
FOXK1,0.48978807454427553,0.64364008844206,1317.1518281890899,0.1684351148710265,2.85475597015226,2,2,2,1.0,0
FOXK2,1.0682389966120809,1.659679258443,415.32426519964423,0.11684921062327117,3.2779929456133052,2,3,4,1.0,0
FOXL2,3.90453038921081,3.90453038921081,1.13572286952648,1.60256734277818,2.43642203668146,1,1,1,1.0,0
FOXM1,1.173670496513873,2.3168728454071,118.17222345251457,0.20429277280469121,3.955276889392954,3,7,11,0.8181818181818182,0
FOXN2,1.0590994644354508,1.89897799489576,668.4993677054782,0.09829770886012423,4.200144947425698,2,5,9,1.0,0
FOXN3,0.3693014378672147,0.451418558350221,2364.9926734869287,0.10204165761454301,3.6664631324938415,2,5,7,0.5714285714285714,0
FOXO1,0.7491853978281242,1.17806139323561,1540.2620553728962,0.20181775856425918,3.640443596272084,2,3,5,1.0,0
FOXO3,0.6879160044111903,1.36223924848047,1274.216735915869,0.14757950535383962,3.4646604478917387,3,6,8,0.625,1
FOXO4,0.8163912119941983,1.40692562738601,687.0676087501054,0.20201748125761082,3.9502483247212723,2,4,5,1.0,0
FOXP1,0.36238314784364234,0.432209605004748,4976.083851617868,0.0972236532234722,3.8699176278343135,2,4,12,0.5833333333333334,0
FOXP2,2.051627701490551,3.73368708776374,61.42570495400494,0.3092203640168001,4.227376035337238,2,6,11,1.0,0
FOXP3,1.03704629708941,1.03704629708941,40.4117619773097,0.274439508162641,3.77877917079937,1,1,1,1.0,0
FOXP4,0.9590914458154869,1.58874770322,201.64107064745178,0.2883665219164724,3.383534875988907,2,6,13,0.6923076923076923,0
FOXR1,2.86751505638341,2.86751505638341,4.13832377200247,0.917693335835285,3.12469857239772,1,1,1,1.0,0
FOXRED2,0.934461502615955,1.49049050010823,67.41486834421852,0.1911476668261186,3.4493390018071417,3,4,6,0.6666666666666666,0
FPGS,0.3847349109724615,0.429120827103455,542.3162557098085,0.1038542607030005,3.70310095925216,2,2,2,1.0,0
FPGT,1.1418500402934,1.24745509085692,137.119009448471,0.21005643512363173,2.5829347579980997,1,2,2,1.0,0
FPGT-TNNI3K,0.9871353946357346,1.09996896031157,55.3820657386197,0.296945698836671,3.3134431664375947,1,1,2,1.0,0
FPR1,1.959405686620648,3.13623321859134,634.8550907958469,0.4183920832984042,4.493197361348304,5,13,33,0.5757575757575758,0
FPR2,2.2664932412358896,3.35343072632248,166.68452641221958,0.5281949247541976,4.428761562249177,4,11,29,0.5517241379310345,0
FPR3,1.370598487770258,1.95874669889091,20.32283616726216,0.3825510081591256,3.579218022550851,3,3,8,0.875,0
FRA10AC1,0.9950734369558779,2.38495696490841,614.9028751046218,0.14060162198084425,3.648938971440022,3,7,14,0.8571428571428571,0
FRAS1,6.560361378485835,16.8295064644684,12.207941808865494,1.521629734740857,4.48984607696436,2,4,5,1.0,0
FRAT1,1.054357894132624,1.66483532995599,235.36665568721557,0.282188092355542,3.7757412867766966,3,7,16,0.6875,0
FRAT2,1.1613153182276996,1.56506784038264,304.63400694500257,0.28395116148220734,4.137643885211276,4,8,24,0.75,0
FREM1,2.824129303569995,2.93137017223043,10.557562256130755,0.7445289055315825,3.8252871168141596,1,1,2,1.0,0
FREM2,3.7427966648122606,5.88130281125871,19.228687760667373,0.4013454173720235,3.73375963678505,1,5,7,1.0,0
FREM3,2.9779419662738174,4.72931662197877,27.91300738870816,0.8341193699737454,3.571809447138759,3,7,14,0.7857142857142857,1
FRG1,0.567927129527666,0.567927129527666,313.940948501986,0.242841389679479,2.33867517508964,1,1,1,1.0,0
FRG2B,4.360711631040302,6.75973693986085,6.201497461196483,0.6486676310073782,3.74175422209098,1,3,4,1.0,0
FRG2C,1.968743175569374,3.10181759795511,7.155696684972925,0.5481562304281535,3.455187434114017,2,3,4,1.0,0
FRK,1.374580899304394,4.5920396173176,753.4814497046417,0.2168343641782983,4.3754139609837885,3,12,30,0.8666666666666667,0
FRMD1,1.79574573216912,1.79574573216912,5.79017182899836,0.635331632540823,2.82646989413633,1,1,1,1.0,0
FRMD3,0.9535032014375882,1.96801855970003,163.440267143835,0.20358702727451808,3.67178159560631,3,5,9,0.7777777777777778,0
FRMD4A,0.6643826901388191,1.00072968848139,181.15124222163737,0.19930043712207088,3.364919489927029,3,4,8,0.75,0
FRMD4B,0.7797081047676944,1.42227768490513,318.58591356492866,0.14265784771993295,3.6767721632670765,3,6,9,1.0,0
FRMD5,1.268080272689672,2.74365206036856,42.32173199961682,0.24307069841763274,3.136966924635724,3,4,5,0.6,0
FRMD8,0.6164040616268645,1.19417158665536,807.3588096758929,0.20380388615235678,3.01836862016905,2,3,5,0.6,0
FRMPD1,1.798663318133455,1.96173643280491,13.06213890605965,0.447435470361571,4.01779504765751,1,1,2,1.0,0
FRMPD2,1.753265820594755,1.9125074050216,10.082593556346225,0.549794666275786,3.1953921820331797,2,2,2,0.5,0
FRMPD3,0.7312287864916036,1.31431926659374,137.72893199765008,0.22238522987761236,3.3385791039998134,4,4,9,0.7777777777777778,0
FRMPD4,5.42539024226682,5.46859349213744,2.122217080649685,1.4207367845095948,3.83284292230954,1,1,2,1.0,0
FRRS1,1.4799080914308334,1.68875916464394,41.4921674998172,0.45262222054419204,3.3316272288373363,2,2,3,1.0,0
FRRS1L,1.2957360209107103,3.29282591299789,87.01584809175485,0.22767207374445342,4.16119943937282,2,9,11,1.0,0
FRS3,1.0881791097508215,1.28529833083201,53.895766123648755,0.10475952066051342,3.8770271189110295,1,2,2,1.0,0
FRY,0.5689414999731142,0.760175085023128,741.9559927976378,0.15100065718057729,3.965649157658214,2,3,7,1.0,0
FRYL,0.458247704696275,0.458247704696275,2279.32317341076,0.164370314260054,2.78789820874389,1,1,1,1.0,0
