gene,fc_pre_vs_flight,fc_pre_vs_post,fc_flight_vs_post,label
CASP9,-1.11274838840845,1.37614629851114,1.53130457588253,0
CASQ1,-3.11437505983449,10.4350919322194,32.498790060784,0
CASQ2,-3.12609815963648,-3.12609815963648,1.0,0
CASR,-6.84111055003332,1.34688475613959,9.2141875149056,0
CASS4,1.43296561616487,1.2646914164882,-1.13305554025498,0
CAST,1.1944869413644,1.09059455445267,-1.09526215447121,0
CASZ1,-1.59622633367423,-1.13524167593159,1.40606741940155,0
CAT,-1.19103087529878,1.11244946539139,1.32496166049076,0
CATSPER1,-2.45321697363331,1.33934470067968,3.28570315325321,0
CATSPER2,4.0940171950294,1.0,-4.0940171950294,0
CATSPER2P1,1.12111739203194,1.05287072498313,-1.06481960741183,0
CATSPER3,1.0,5.1413789498716,5.1413789498716,0
CATSPER4,-4.45049772650697,1.92483293647874,8.56646460770435,0
CATSPERB,2.42489203946338,-3.28603805821265,-7.96828752873356,0
CATSPERD,-3.65894750446097,-1.37057072328735,2.66965246104549,0
CATSPERG,-1.53158034746902,1.8231606936031,2.7923170886005,0
CAV1,-1.23051459485243,1.19050474816682,1.46493346786039,0
CAV2,-1.51740048053739,-1.57044160868326,-1.03495525988438,0
CAV3,-7.21227885514289,2.26038746142523,16.3025446924673,0
CBFA2T2,1.4142637911604,1.62266788698232,1.14735871562611,0
CBFA2T3,1.395201205539,1.06104639486434,-1.31492950005959,0
CBFB,1.17688466817469,1.31794226424227,1.11985677091567,0
CBL,1.04787301717636,-1.02616604770208,-1.07529171252952,0
CBLB,-1.32025422229115,-1.57733376907928,-1.19471973082729,0
CBLC,-12.6464721043417,4.99676330880524,63.1914277968038,0
CBLL1,-1.10113574594987,-1.01865778059435,1.08096729532405,0
CBLN1,-17.9700120329919,3.39223925566346,60.95858024306,0
CBLN2,-5.81182407190673,2.17718832196641,12.6534354986786,0
CBLN3,-10.9896280456733,1.26245044771517,13.8738608464835,0
CBLN4,-3.39768146855413,1.36942650429056,4.6528750561749,0
CBR1,-1.49711106085026,-2.43808549579487,-1.62852680709619,0
CBR3,-2.12170868315636,-1.17235208339011,1.80978795808591,0
CBR3-AS1,-7.8194372126549,-1.78201305463276,4.38797975824388,0
CBR4,1.26119734520794,-1.50369765923552,-1.89645949582324,0
CBS,-5.20508183605276,1.63545140958242,8.51265842576435,0
CBWD1,1.92925145827579,-1.23964643971239,-2.39158970156152,0
CBWD2,-1.35503456813063,-1.72482794921475,-1.27290328216075,0
CBWD3,-1.0042099448778,1.15988757255621,1.16477063530111,0
CBWD5,-1.28099771254057,-1.57166586467262,-1.22690762777052,0
CBWD6,1.68434600276708,1.73691518238556,1.03121043985744,0
CBWD7,-5.4404734139638,-3.94302010399645,1.37977318666207,0
CBX1,1.04460342862173,-1.25357060435279,-1.30948415132635,0
CBX1P3,-2.10192888192212,4.02608629342873,8.46254706126863,0
CBX2,-5.43151553351782,1.4203458448393,7.71463051921212,0
CBX3,1.29404453400719,-1.08503454818432,-1.40408302628687,0
CBX3P2,-8.85604508546385,2.16495351193153,19.1729259095989,0
CBX3P4,-8.44754295154057,-3.80599350811853,2.21953687874695,0
CBX4,-1.43932592579471,-1.23692554326225,1.16363182378678,0
CBX5,-1.03667750009371,1.10194211979901,1.1423586020012,0
CBX6,1.00001962089675,-1.11404687513741,-1.11406873373613,0
CBX7,-1.39370259476068,-1.06776585883991,1.30525113087516,0
CBX8,2.48728843949593,4.64734783252622,1.86843944543402,0
CBY1,1.69088854332788,-1.81418451624886,-3.06758381400803,0
CBY3,-1.88114454656472,-1.88114454656472,1.0,0
CC2D1A,1.05995920811671,-1.07640496787792,-1.14094535736477,0
CC2D1B,-1.06666950873257,-1.8614972384911,-1.74514901124618,0
CC2D2A,1.49467518999946,1.56553510466514,1.04740823634445,0
CC2D2B,1.38822777806162,1.0,-1.38822777806162,0
CCAR1,1.2739950837955,-1.53733788021577,-1.95856090152749,0
CCAR2,1.1519854435614,1.13147051167253,-1.01813121215023,0
CCAT1,-14.3840607492816,-1.51667548417049,9.48394096127206,0
CCBE1,-38.65717581209,1.78133052182738,68.8612071617229,0
CCBL1,-2.01665930048481,3.05921800875189,6.16940044956011,0
CCBL2,-1.28843064392416,-1.04152843613244,1.23705757733179,0
CCDC101,1.1823065463158,1.45674975860716,1.23212525816299,0
CCDC102A,-1.18607676928768,-1.00752791694316,1.17721479409349,0
CCDC102B,-2.20074902833636,-4.10698540305203,-1.8661761746439,0
CCDC103,-18.2235414071665,-17.8669637925312,1.01995737041704,0
CCDC104,-1.30277913296668,-1.08431701451548,1.20147439865528,0
CCDC105,-1.14489386511139,9.99567847217207,11.4439909604158,0
CCDC106,1.1580067952205,1.05415356202337,-1.0985181257632,0
CCDC107,-1.0935776764733,1.16981946888505,1.27928845667654,0
CCDC108,-7.64282321125434,3.95495355481394,30.2270108281649,0
CCDC109B,-1.39794334840612,-1.55058576056069,-1.10919069955775,0
CCDC11,-2.41786343306791,-1.24010416618858,1.94972607865607,0
CCDC110,-1.42579890696503,-6.84593397122145,-4.80147230986013,0
CCDC112,-1.2713748429192,-1.38756616900474,-1.09139029825284,0
CCDC113,1.39196093507774,2.80282710129717,2.01358172536691,0
CCDC114,-5.47599970194513,1.23579770125125,6.76722784371634,0
CCDC115,-1.41489341751472,-1.04733199290377,1.35095024987432,0
CCDC116,-3.32696670536065,1.86676795447885,6.21067483118534,0
CCDC117,1.01261353226874,1.18183430142783,1.16711288538675,0
CCDC12,-1.13677835368095,-1.20445855900351,-1.0595368526357,0
CCDC120,-2.59548746352788,1.31938140366583,3.42443789282646,0
CCDC121,2.50708184750539,1.79335971223955,-1.39798046671548,0
CCDC122,1.8186748862851,1.74510416504866,-1.04215835519159,0
CCDC124,-1.10055751845971,-1.07476000238981,1.02400304813404,0
CCDC125,1.38908067931052,1.80264713344693,1.29772673416039,0
CCDC126,1.27998986051451,-1.30003571031776,-1.66403252751351,0
CCDC127,1.49239715507968,1.15831269273858,-1.28842338034925,0
CCDC129,-53.6207045683875,3.48054762282299,186.629415819595,0
CCDC13,-1.03184263969588,3.06943708771926,3.16717606697269,0
CCDC130,-1.25494521874158,-1.57702185248065,-1.25664597062017,0
CCDC132,1.75535341018647,1.35368791726713,-1.29671941944362,0
CCDC134,1.08587652102172,1.42514842173813,1.31244058983538,0
CCDC135,-1.92123218667924,-1.4415095959774,1.33279181216728,0
CCDC136,-1.28683057883543,2.03861526994286,2.62335246784331,0
CCDC137,1.09995624581181,1.08484121074962,-1.01393294697179,0
CCDC138,1.24699272140213,-1.82854176388463,-2.28017827034395,0
CCDC14,1.18662352934684,-1.42593832282737,-1.69205196526433,0
CCDC140,-6.10620939425445,2.99025152705766,18.2591019657032,0
CCDC141,1.185328361755,-3.41876574069208,-4.05235999463868,0
CCDC142,-3.15679191409545,-1.27305611689926,2.47969580617102,0
CCDC144A,-1.29999630486312,-2.47529675843279,-1.90407984174495,0
CCDC144B,1.05510255539446,-3.08077346715847,-3.25053195779035,0
CCDC144CP,3.34795335659071,3.69658060897618,1.10413145442996,0
CCDC144NL,-6.06857974064669,-1.18352148099592,5.1275619733915,0
CCDC146,1.01164117212196,-1.80156583289105,-1.82253817084079,0
CCDC147,-2.60457448045607,-1.89823872534077,1.37210059287379,0
CCDC147-AS1,-2.13525293586876,-3.36137546730404,-1.57422823818126,0
CCDC148,1.97915107549858,1.10214692425546,-1.79572344842824,0
CCDC149,-2.17477725144366,1.40357911342442,3.0524719264769,0
CCDC15,-1.31379953967929,-2.27926357253445,-1.73486403648067,0
CCDC150,-2.07387008745573,-1.2452430983007,1.66543391429818,0
CCDC151,-27.2959116215009,-1.91245389005959,14.272716201618,0
CCDC152,6.05281551407899,3.31498612299038,-1.82589467633091,0
CCDC153,2.51489454145404,9.82155895157453,3.90535618479492,0
CCDC154,-8.72908771103131,-3.94758169150873,2.21124941627114,0
CCDC155,-7.09911003701312,1.10904627075218,7.8732415122088,0
CCDC157,-21.2707540522434,-1.27782095173905,16.6461146401575,0
CCDC158,1.34738390079905,-3.99626853764048,-5.38450789088655,0
CCDC159,1.16561177130327,1.01876644240601,-1.14414032773837,0
CCDC160,1.0,9.8999403184017,9.8999403184017,0
CCDC162P,-17.5315494157613,-1.89943275171124,9.22988687015465,0
CCDC163P,1.00729985747699,1.48300248682234,1.47225523344841,0
CCDC167,1.90826905053283,1.73411517752734,-1.10042808878117,0
CCDC168,2.57228359811985,46.1778730559723,17.9520924868956,0
CCDC169,3.97759634866078,3.00367030008625,-1.32424532364506,0
CCDC17,-3.6279610666024,2.30686362208189,8.3692114068745,0
CCDC170,2.34888749325146,-1.46389348028729,-3.43852108729916,0
CCDC171,1.52228075293073,-1.36632521547246,-2.07993057775766,0
CCDC172,1.0,1.45689116917587,1.45689116917587,0
CCDC173,1.3560746827511,-7.75570626291175,-10.5173169099888,0
CCDC174,-1.81839500520104,1.07152721446202,1.94845973471471,0
CCDC175,2.12622176123013,-3.07467761692582,-6.53744645787487,0
CCDC176,1.39555086143561,-1.28405281933067,-1.79196101814574,0
CCDC177_2,-2.31287744149253,1.57106553247361,3.63368202916466,0
CCDC18,1.62268066069274,-1.41259766690288,-2.29219491542299,0
CCDC180,1.00596779983686,1.04444997507723,1.03825388371935,0
CCDC181,1.40311222196944,2.63053781007412,1.87478789571217,0
CCDC182,-3.20260957235509,-2.60156407954446,1.23103236146921,0
CCDC183,5.24550291264838,2.0038155313837,-2.61775738858865,0
CCDC183-AS1,9.76402470056354,1.0,-9.76402470056354,0
CCDC19,-1.93748720739254,-3.07259993065377,-1.58586849963715,0
CCDC22,1.64062273757159,1.42234678540181,-1.15346183814668,0
CCDC23,1.21217117533884,-1.22879038745349,-1.48950428820457,0
CCDC24,1.48612316658257,-1.25031873960227,-1.85812764453525,0
CCDC25,1.14003111452993,-1.16718200116517,-1.33062379764761,0
CCDC26,-5.54890621779514,-20.7028432402033,-3.73097731834248,0
CCDC27,-4.3523798589445,2.24142331414383,9.75552568784824,0
CCDC28A,1.49468649824976,1.41966931827283,-1.05284130537398,0
CCDC28B,-1.12335488551345,-1.30159468503219,-1.15866740049586,0
CCDC3,1.15228750620516,1.12533465403696,-1.02395096611618,0
CCDC30,1.2603979562985,-1.42815337709153,-1.80004159776697,0
CCDC33,-3.35426888594427,1.15514020877005,3.87465086118056,0
CCDC34,-2.68465841677073,1.38936835498697,3.72997944821066,0
CCDC36,-2.45876334266611,9.17148707219689,22.5505162108538,0
CCDC37,-4.91723740902819,2.71905315024828,13.3702298675368,0
CCDC38,-22.5185482814213,-2.57127256978953,8.75774452930308,0
CCDC39,-8.81505055879432,-1.00973488364701,8.73006439765228,0
CCDC40,-3.45114925990358,2.48966740371275,8.59221381772931,0
CCDC41,1.00497832686096,-1.41712993248339,-1.42418486849174,0
CCDC42,-4.18783886403896,5.00087149277618,20.9428439915126,0
CCDC42B,-5.47455623496459,3.10605746116256,17.0042862401658,0
CCDC43,-1.19948951971532,-2.01572482224485,-1.6804855641617,0
CCDC47,1.47049505964138,1.23916992838996,-1.18667748946424,0
CCDC50,-1.03838349744536,1.01295940452753,1.05184032924347,0
CCDC51,-1.6559812627948,-1.3415966343911,1.23433617850896,0
CCDC53,1.68036295518613,1.19520946829405,-1.40591502976006,0
CCDC57,-1.50382081877472,-1.04024328979186,1.44564337355699,0
CCDC58,-1.05644863074119,-2.69263711809454,-2.5487629400451,0
CCDC59,1.49398788073985,1.70383358019498,1.14046010825148,0
CCDC6,-1.06179555342504,1.1954278402869,1.26929996525713,0
CCDC60,-2.88517603923406,-1.82267100453579,1.58293846341671,0
CCDC61,1.17181226609967,2.18790771770256,1.86711453788149,0
CCDC62,-1.0772628593026,-3.17823178307164,-2.95028437639554,0
CCDC63,-5.39104670288486,-1.06412884820802,5.06615971549247,0
CCDC64,1.54714270746409,-1.48063196743487,-2.29074895085508,0
CCDC64B,-23.872166203169,3.47493090271073,82.9541280540386,0
CCDC65,-1.0756356528514,-1.98286759758534,-1.84343796370914,0
CCDC66,1.26032734934174,-1.27565645840803,-1.60774472289606,0
CCDC67,1.18151896697447,-1.38625490634897,-1.63788646491272,0
CCDC68,-1.16242565388399,1.56720666540613,1.82176123280607,0
CCDC69,1.20437271222846,1.28156528893157,1.06409359488084,0
CCDC7,1.26565391133259,-1.77647675862456,-2.24840475794462,0
CCDC70,-6.46593543806396,3.0888185258314,19.9721011679217,0
CCDC71,1.20965795939998,1.18809631174577,-1.01814806378999,0
CCDC71L,3.1784746792212,1.0,-3.1784746792212,0
CCDC73,1.13112711740316,2.31899895562873,2.05016652854427,0
CCDC74A,-66.9338817744359,-1.18811303217852,56.3362912127191,0
CCDC74B,-2.96597728672279,3.23282577303397,9.58848781475079,0
CCDC77,1.02400310215967,1.05854449856145,1.03373173023493,0
CCDC78,-3.85542386686613,1.5750866151031,6.07262652824989,0
CCDC79,-1.69140243209286,-4.90038137671482,-2.89722970934322,0
CCDC8,-10.4359543529758,2.47342845315098,25.8125864324352,0
CCDC80,-1.22479374766534,1.87384119270178,2.29506897693889,0
CCDC81,-1.51767895720545,3.54539468814782,5.38077091318993,0
CCDC82,1.66599649903739,-1.48384221804833,-2.47207594039239,0
CCDC83,-14.2419348415455,1.32310000206791,18.8435040182999,0
CCDC84,-1.4601977618696,-1.36590830128463,1.06903059341268,0
CCDC85A,10.0491201954666,2.10124976123973,-4.78244917897699,0
CCDC85B,-1.08985402356801,1.2880396841146,1.40377523224756,0
CCDC85C,-1.40099557650743,1.81548628170001,2.54348824987164,0
CCDC86,2.17980367962756,3.66330207266824,1.6805651384597,0
CCDC87,-3.86089126837884,4.02846314673622,15.5534581882198,0
CCDC88A,1.02123439608567,-1.24640688171328,-1.27287357912348,0
CCDC88B,1.11499324083469,-1.32984967849863,-1.48277340285217,0
CCDC88C,1.0668662710622,-1.55332474154177,-1.65718977475733,0
CCDC89,-6.9954846663515,-1.03304458256447,6.7717161334757,0
CCDC9,1.02155299648181,1.03493509005666,1.01309975460983,0
CCDC90B,1.06938514091191,1.00854497825471,-1.06032468949722,0
CCDC91,1.31397421542971,-1.3574533973117,-1.78365876271503,0
CCDC92,1.83341396246238,-1.56133428930777,-2.86257208608816,0
CCDC93,-1.1023690539042,-1.43067428854735,-1.29781789817159,0
CCDC94,-1.02700501244304,-1.19396165041733,-1.16256652689273,0
CCDC96,1.0,2.64078494020027,2.64078494020027,0
CCDC97,-2.38324984390011,-2.28151372672677,1.044591499048,0
CCER1,-3.65626230042375,2.39341361391132,8.75094796586495,0
CCER2,-2.83623506480712,11.8215733503921,33.5287608575714,0
CCHCR1,-1.65413523678329,1.68653255985241,2.7897529352342,0
CCIN,-38.1575240618884,1.88050110594787,71.7552661986138,0
CCK,-15.0378749421548,3.50254784999131,52.6708765470826,0
CCKAR,-7.82433888041957,2.78815064472982,21.8154354940264,0
CCKBR,-11.8140900287768,5.82780974561825,68.8502690053166,0
CCL11,1.0,3.54094422421142,3.54094422421142,0
CCL13,-6.28587755624136,2.31786339582316,14.5698054982382,0
CCL14,1.07383921772899,1.44163022506811,1.34250100132955,0
CCL16,2.60181615849164,9.20008345558315,3.53602364469777,0
CCL17,-1.70992555455653,7.29432855664435,12.4727588023376,0
CCL18,-3.33793803055517,4.64107388454339,15.4916170218338,0
CCL19,1.16558954991993,2.07039042692584,1.77626028567952,0
CCL2,-1.19739177219502,-1.18907540617223,1.00699397698382,0
CCL20,1.0,1.64603032137843,1.64603032137843,0
CCL21,-1.19085772494372,2.97378352527388,3.54135308338277,0
CCL22,-2.44633845206413,1.53244143293104,3.74887040291545,0
CCL24,1.0,1.79484304088696,1.79484304088696,0
CCL25,-1.88194703729046,-1.21418556202196,1.54996657525436,0
CCL26,-11.968114834,-11.968114834,1.0,0
CCL28,1.7420433184347,1.92331192155385,1.10405516395656,0
CCL3,1.2585549152339,-7.20715809935211,-9.07060425080742,0
CCL4,1.07072249935647,-1.05583247873187,-1.13050359052952,0
CCL4L1,12.763936299792,7.89218188709263,-1.61728866394564,0
CCL4L2,10.6194275176243,18.11421709728,1.70576211073687,0
CCL5,1.57600934846991,-2.17850332974635,-3.43334161335307,0
CCL8,5.66073202896551,-2.00457953786311,-11.3473875945906,0
CCM2,-1.01720876196343,1.03589113430923,1.05371753825958,0
CCM2L,1.44956642220209,1.353310246731,-1.07112646616222,0
CCNA1,-1.44807409785594,-1.08920939542561,1.32947264680003,0
CCNA2,-1.92156714865767,-1.89787613063646,1.01248291057502,0
CCNB1,-1.09115307901557,-1.29873777879415,-1.19024342575825,0
CCNB1IP1,-1.10751027992371,-1.32960007359897,-1.20053068373375,0
CCNB2,-2.14018519705325,-1.33400091821316,1.60433562513581,0
CCNB3,1.0419721166987,1.07719471118833,1.03380377835947,0
CCNC,-1.19662678104328,-1.53463669140155,-1.28246894997919,0
CCND1,1.07338802889414,1.13720123574469,1.05945026880567,0
CCND2,-1.30425439959419,-1.13276225145095,1.1513928875398,0
CCND2-AS1,-8.9838619550554,5.92026946896038,53.1868836458692,0
CCND3,1.30094612779306,-1.35737636104732,-1.76587352086234,0
CCNDBP1,-1.2718088679501,-1.09290697807947,1.16369361112966,0
CCNE1,-1.02465208139966,1.43224220386818,1.46754995526196,0
CCNE2,-1.08204459443609,1.01652415381702,1.09992446575142,0
CCNF,2.28364358528649,9.42265090024319,4.1261477758409,0
CCNG1,1.10490090275307,1.07694866711387,-1.02595503062752,0
CCNG2,1.04650787247164,-1.11744761478253,-1.16941772594457,0
CCNH,1.09178829556775,-1.3660574722299,-1.49144555925347,0
CCNI,-1.15588981716957,-1.03414240407479,1.11772789957656,0
CCNI2,1.11670417687762,1.69037535465905,1.51371812666221,0
CCNJ,3.53628745671164,2.35749894988861,-1.50001655647767,0
CCNJL,-1.16667937858089,-1.35638935839837,-1.16260678237773,0
CCNK,1.02082614130524,1.40619852877091,1.37751030451956,0
CCNL1,-1.00390411695045,-2.3044319910371,-2.29547020689312,0
CCNL2,1.06085390058897,-1.36729534719997,-1.45050060233423,0
CCNO,-4.36978097158549,1.64139146038253,7.1725211705025,0
CCNT1,-1.09896540859733,-1.31340044867705,-1.19512446743289,0
CCNT2,1.65813837853321,1.10653657523603,-1.49849396363561,0
CCNT2-AS1,-1.42487275853502,-5.19796724469158,-3.64802205218371,0
CCNY,1.35728106883861,-1.00954728502699,-1.37023941806454,0
CCNYL1,1.16661177131559,-1.23123997870293,-1.43637905246919,0
CCNYL2,-14.9319375978156,5.93939537499969,88.6866811082496,0
CCNYL3,1.0,5.88429029081877,5.88429029081877,0
CCP110,-1.06262340086995,1.07891414794334,1.14647942113425,0
CCPG1,1.76758358866457,-1.60580824738407,-2.8384003046183,0
CCR1,1.36586362381707,-4.28623757737145,-5.85441598996948,0
CCR10,-5.19673858627919,1.22608261701699,6.37163084581837,0
CCR12P,-3.26141660286831,2.98278884358585,9.72811705732127,0
CCR2,-1.1913437597687,1.28549064771771,1.53146126139951,0
CCR3,-1.22895192348504,3.52707219195267,4.33460215457085,0
CCR4,-1.24365133010771,-2.45925022585084,-1.97744348943675,0
CCR5,1.21057355486022,1.79800287534563,1.48524876338739,0
CCR6,2.32660803646005,7.65270689558097,3.28921192382048,0
CCR7,-1.76470433016204,-2.46070898068048,-1.39440298220072,0
CCR8,1.4690564109654,7.56863649314519,5.1520393884476,0
CCR9,-1.13844726646245,-1.07202512232384,1.06195950333199,0
CCRL2,-1.07243613206607,1.92266469920224,2.06193509327242,0
CCRN4L,-6.43261090779635,1.81206529018498,11.656310951283,0
CCS,1.09926042477445,1.21135066499174,1.10196877617994,0
CCSAP,1.34154448532367,-1.12023973540245,-1.50285143926961,0
CCSER1,1.11744528825078,-1.55095260277235,-1.73310467826824,0
CCSER2,-1.10939009716018,-1.28843644179741,-1.16139169179133,0
CCT2,-1.06346835661332,-1.27044635282574,-1.19462543941744,0
CCT3,-1.04044670187247,1.10220510538968,1.14678566668969,0
CCT4,1.14062500583592,1.11593301141482,-1.02212677120268,0
CCT4P1,-3.12609808191437,-3.12609808191437,1.0,0
CCT4P2,2.48351515627391,1.0,-2.48351515627391,0
CCT5,-1.17890357808627,-1.07401062498843,1.09766472570881,0
CCT6A,-1.20529656314813,-1.0504141125256,1.14744894301747,0
CCT6B,-1.0298003708676,-1.16060623128025,-1.12702059944147,0
CCT6P1,1.31667738548662,-1.1772036944803,-1.54999748263351,0
CCT6P3,1.05855889050462,-1.58271021763144,-1.67539197196626,0
CCT7,-1.00917854270369,-1.13618475905129,-1.12585108677334,0
CCT8,1.34347171404793,1.30616855548293,-1.02855922262745,0
CCT8L2,4.56717448587342,2.79041749867841,-1.63673517960539,0
CCZ1,1.04127414926575,-1.80526079940506,-1.87977140310331,0
CCZ1B,-1.17412686573936,-1.41538957530342,-1.20548265830893,0
CD101,1.18237706852465,-1.06485805698191,-1.25906374780912,0
CD109,1.44883254896142,-3.66698698413294,-5.31285009922969,0
CD14,-1.58880128238712,-2.01787180213189,-1.27005927330328,0
CD151,1.69526213389917,-1.43094861585117,-2.42583300400792,0
CD160,1.59197976277876,1.87733569417945,1.17924595404567,0
CD163,1.56446623247818,2.11463859113101,1.35166777475365,0
CD163L1,1.64902121041648,-1.06685090460173,-1.75925977004026,0
CD164,1.78101833119745,-1.414522416216,-2.51929035317041,0
CD164L2,-4.59270226145015,1.33030281451412,6.10968474463251,0
