gene_id,gene_symbol,type_of_gene,crewID,Timepoint,z_counts
ENSG00000099956,SMARCB1,Trans-acting factors,C004,R+1,0.295979128527292
ENSG00000099956,SMARCB1,Trans-acting factors,C004,R+194,1.46576814146706
ENSG00000099956,SMARCB1,Trans-acting factors,C004,R+45,-0.192240524969951
ENSG00000128272,ATF4,Trans-acting factors,C001,L-3,-0.369526310978003
ENSG00000128272,ATF4,Trans-acting factors,C001,L-44,-1.99021463984283
ENSG00000128272,ATF4,Trans-acting factors,C001,L-92,-1.40353039455058
ENSG00000128272,ATF4,Trans-acting factors,C001,R+1,-0.457614696852736
ENSG00000128272,ATF4,Trans-acting factors,C001,R+194,-0.868694700824905
ENSG00000128272,ATF4,Trans-acting factors,C001,R+45,1.71235254223723
ENSG00000128272,ATF4,Trans-acting factors,C001,R+82,-0.628525147067741
ENSG00000128272,ATF4,Trans-acting factors,C002,L-3,-0.684167396336653
ENSG00000128272,ATF4,Trans-acting factors,C002,L-44,0.327378902151684
ENSG00000128272,ATF4,Trans-acting factors,C002,L-92,0.0491831284296343
ENSG00000128272,ATF4,Trans-acting factors,C002,R+1,-0.532190527550367
ENSG00000128272,ATF4,Trans-acting factors,C002,R+194,0.349961564779237
ENSG00000128272,ATF4,Trans-acting factors,C002,R+45,0.800772454932494
ENSG00000128272,ATF4,Trans-acting factors,C002,R+82,-0.328012526294675
ENSG00000128272,ATF4,Trans-acting factors,C003,L-3,0.548795066761528
ENSG00000128272,ATF4,Trans-acting factors,C003,L-44,-0.631656141967006
ENSG00000128272,ATF4,Trans-acting factors,C003,L-92,-0.660000090361013
ENSG00000128272,ATF4,Trans-acting factors,C003,R+1,-0.603671370054739
ENSG00000128272,ATF4,Trans-acting factors,C003,R+194,0.237148445212217
ENSG00000128272,ATF4,Trans-acting factors,C003,R+45,2.2681802150526
ENSG00000128272,ATF4,Trans-acting factors,C003,R+82,0.491788722913713
ENSG00000128272,ATF4,Trans-acting factors,C004,L-44,-0.537270895919024
ENSG00000128272,ATF4,Trans-acting factors,C004,R+1,-0.140556910206843
ENSG00000128272,ATF4,Trans-acting factors,C004,R+194,1.46869529217597
ENSG00000128272,ATF4,Trans-acting factors,C004,R+45,1.58137541416081
ENSG00000102054,RbAp46,Trans-acting factors,C001,L-3,-0.117159709758787
ENSG00000102054,RbAp46,Trans-acting factors,C001,L-44,-1.40084875852044
ENSG00000102054,RbAp46,Trans-acting factors,C001,L-92,-0.855212324136167
ENSG00000102054,RbAp46,Trans-acting factors,C001,R+1,-0.697782509896761
ENSG00000102054,RbAp46,Trans-acting factors,C001,R+194,0.446783300981804
ENSG00000102054,RbAp46,Trans-acting factors,C001,R+45,-0.347800770033826
ENSG00000102054,RbAp46,Trans-acting factors,C001,R+82,0.395499083974467
ENSG00000102054,RbAp46,Trans-acting factors,C002,L-3,0.784252320187487
ENSG00000102054,RbAp46,Trans-acting factors,C002,L-44,-0.956763145754765
ENSG00000102054,RbAp46,Trans-acting factors,C002,L-92,-0.656755770626479
ENSG00000102054,RbAp46,Trans-acting factors,C002,R+1,-0.852608391743677
ENSG00000102054,RbAp46,Trans-acting factors,C002,R+194,0.563657690164997
ENSG00000102054,RbAp46,Trans-acting factors,C002,R+45,0.450810716502879
ENSG00000102054,RbAp46,Trans-acting factors,C002,R+82,2.1928172592734
ENSG00000102054,RbAp46,Trans-acting factors,C003,L-3,0.363540357636013
ENSG00000102054,RbAp46,Trans-acting factors,C003,L-44,-1.2945053027354
ENSG00000102054,RbAp46,Trans-acting factors,C003,L-92,-1.1229228890638
ENSG00000102054,RbAp46,Trans-acting factors,C003,R+1,-0.543713144934283
ENSG00000102054,RbAp46,Trans-acting factors,C003,R+194,1.98162363925612
ENSG00000102054,RbAp46,Trans-acting factors,C003,R+45,-0.0941690401727871
ENSG00000102054,RbAp46,Trans-acting factors,C003,R+82,1.78008929484585
ENSG00000102054,RbAp46,Trans-acting factors,C004,L-44,-0.79276450228033
ENSG00000102054,RbAp46,Trans-acting factors,C004,R+1,0.181650925348006
ENSG00000102054,RbAp46,Trans-acting factors,C004,R+194,1.00491738902298
ENSG00000102054,RbAp46,Trans-acting factors,C004,R+45,-0.412635717536496
ENSG00000102145,GATA1,Trans-acting factors,C001,L-3,-0.173058177588655
ENSG00000102145,GATA1,Trans-acting factors,C001,L-44,-0.265668872723601
ENSG00000102145,GATA1,Trans-acting factors,C001,L-92,0.102896427308973
ENSG00000102145,GATA1,Trans-acting factors,C001,R+1,-1.81235798405689
ENSG00000102145,GATA1,Trans-acting factors,C001,R+194,-0.573295028877932
ENSG00000102145,GATA1,Trans-acting factors,C001,R+45,0.163208894108166
ENSG00000102145,GATA1,Trans-acting factors,C001,R+82,0.291722665343277
ENSG00000102145,GATA1,Trans-acting factors,C002,L-3,1.36163656237432
ENSG00000102145,GATA1,Trans-acting factors,C002,L-44,-1.12453278136607
ENSG00000102145,GATA1,Trans-acting factors,C002,L-92,2.37581335806532
ENSG00000102145,GATA1,Trans-acting factors,C002,R+1,-0.76201407643532
ENSG00000102145,GATA1,Trans-acting factors,C002,R+194,-0.910771773820656
ENSG00000102145,GATA1,Trans-acting factors,C002,R+45,0.441008915273781
ENSG00000102145,GATA1,Trans-acting factors,C002,R+82,-1.05793546534283
ENSG00000102145,GATA1,Trans-acting factors,C003,L-3,-0.0493820718690029
ENSG00000102145,GATA1,Trans-acting factors,C003,L-44,-0.487395336098307
ENSG00000102145,GATA1,Trans-acting factors,C003,L-92,0.481214313502667
ENSG00000102145,GATA1,Trans-acting factors,C003,R+1,-1.38337301440716
ENSG00000102145,GATA1,Trans-acting factors,C003,R+194,0.613094784681107
ENSG00000102145,GATA1,Trans-acting factors,C003,R+45,1.60009436987732
ENSG00000102145,GATA1,Trans-acting factors,C003,R+82,1.22356671970002
ENSG00000102145,GATA1,Trans-acting factors,C004,L-44,-0.26790477361721
ENSG00000102145,GATA1,Trans-acting factors,C004,R+1,-0.577138570557031
ENSG00000102145,GATA1,Trans-acting factors,C004,R+194,-0.359990783640315
ENSG00000102145,GATA1,Trans-acting factors,C004,R+45,1.15056170016603
ENSG00000158578,ALAS2,Trans-acting factors,C001,L-3,-0.434978382845411
ENSG00000158578,ALAS2,Trans-acting factors,C001,L-44,-1.23126562525969
ENSG00000158578,ALAS2,Trans-acting factors,C001,L-92,-0.559526703103018
ENSG00000158578,ALAS2,Trans-acting factors,C001,R+1,-1.1080679053872
ENSG00000158578,ALAS2,Trans-acting factors,C001,R+194,-0.857595841383895
ENSG00000158578,ALAS2,Trans-acting factors,C001,R+45,-0.211750330871099
ENSG00000158578,ALAS2,Trans-acting factors,C001,R+82,-1.01152439188425
ENSG00000158578,ALAS2,Trans-acting factors,C002,L-3,0.958625986271433
ENSG00000158578,ALAS2,Trans-acting factors,C002,L-44,-0.664657636636395
ENSG00000158578,ALAS2,Trans-acting factors,C002,L-92,2.00415475433805
ENSG00000158578,ALAS2,Trans-acting factors,C002,R+1,-0.832422265135984
ENSG00000158578,ALAS2,Trans-acting factors,C002,R+194,-0.198393275615116
ENSG00000158578,ALAS2,Trans-acting factors,C002,R+45,0.0965242955352471
ENSG00000158578,ALAS2,Trans-acting factors,C002,R+82,0.464455636193668
ENSG00000158578,ALAS2,Trans-acting factors,C003,L-3,1.32583697228975
ENSG00000158578,ALAS2,Trans-acting factors,C003,L-44,-1.04478554509345
ENSG00000158578,ALAS2,Trans-acting factors,C003,L-92,1.764356210708
ENSG00000158578,ALAS2,Trans-acting factors,C003,R+1,-1.02267832335119
ENSG00000158578,ALAS2,Trans-acting factors,C003,R+194,0.678175657696911
ENSG00000158578,ALAS2,Trans-acting factors,C003,R+45,0.595280351920094
ENSG00000158578,ALAS2,Trans-acting factors,C003,R+82,-0.186934543065101
ENSG00000158578,ALAS2,Trans-acting factors,C004,L-44,-0.629410339472479
ENSG00000158578,ALAS2,Trans-acting factors,C004,R+1,-0.42227879296118
ENSG00000158578,ALAS2,Trans-acting factors,C004,R+194,0.562219882634292
ENSG00000158578,ALAS2,Trans-acting factors,C004,R+45,1.96664015447803
ENSG00000169057,MeCP2,Trans-acting factors,C001,L-3,1.21386761434477
ENSG00000169057,MeCP2,Trans-acting factors,C001,L-44,-2.31010004647764
ENSG00000169057,MeCP2,Trans-acting factors,C001,L-92,-1.26337433782559
ENSG00000169057,MeCP2,Trans-acting factors,C001,R+1,1.22308890414342
ENSG00000169057,MeCP2,Trans-acting factors,C001,R+194,0.486042232941581
ENSG00000169057,MeCP2,Trans-acting factors,C001,R+45,0.819274741539492
ENSG00000169057,MeCP2,Trans-acting factors,C001,R+82,-0.31649152268017
ENSG00000169057,MeCP2,Trans-acting factors,C002,L-3,-0.121725956863686
ENSG00000169057,MeCP2,Trans-acting factors,C002,L-44,-0.470687296479186
ENSG00000169057,MeCP2,Trans-acting factors,C002,L-92,-0.328426088489832
ENSG00000169057,MeCP2,Trans-acting factors,C002,R+1,-0.420047908174705
ENSG00000169057,MeCP2,Trans-acting factors,C002,R+194,1.31297194258998
ENSG00000169057,MeCP2,Trans-acting factors,C002,R+45,0.547061828199055
ENSG00000169057,MeCP2,Trans-acting factors,C002,R+82,-0.204008166409289
ENSG00000169057,MeCP2,Trans-acting factors,C003,L-3,0.686225862593352
ENSG00000169057,MeCP2,Trans-acting factors,C003,L-44,-1.3916859258531
ENSG00000169057,MeCP2,Trans-acting factors,C003,L-92,-1.07763229124373
ENSG00000169057,MeCP2,Trans-acting factors,C003,R+1,-0.643612955220319
ENSG00000169057,MeCP2,Trans-acting factors,C003,R+194,1.2194936477966
ENSG00000169057,MeCP2,Trans-acting factors,C003,R+45,0.874316029821429
ENSG00000169057,MeCP2,Trans-acting factors,C003,R+82,1.56683669426277
ENSG00000169057,MeCP2,Trans-acting factors,C004,L-44,-1.25619835980906
ENSG00000169057,MeCP2,Trans-acting factors,C004,R+1,-0.345368123156794
ENSG00000169057,MeCP2,Trans-acting factors,C004,R+194,0.321091404607571
ENSG00000169057,MeCP2,Trans-acting factors,C004,R+45,-0.120911924156923
